ID,Model,Model Name,Language,Answerable,Question,Expected Answer,Expected Keywords,Generated Answer,Expected Source,Retrieved Sources,Citations,Generation Failed,Generation Error,Abstained,False Refusal,Correct Unanswerable Refusal,No Citation On Unanswerable,Normalized Exact Match,Token F1,Keyword Coverage,Faithfulness,Answer Relevance,Context Precision,Context Recall,Citation Accuracy,Retrieval Top K,Precision@K,Recall@K,Hit@K,MRR,First Relevant Rank,Retrieval Debug Available,Retrieval Time (ms),Retrieval No Result,Hallucination,Judge Reason,Judge Error,System Confidence,Backend Response Time (ms),Client Response Time (ms),Context Fingerprint
EN-048,ollama,qwen3-custom:latest,EN,False,How often is a full disaster-recovery failover exercise conducted?,The indexed documents do not state a schedule for a full disaster-recovery failover exercise.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,1,0,1,1,,,,5.0,5.0,1.0,,1.0,5,,,,,,0,3068.95,1.0,0,Empty context and correct refusal without invented facts.,,0.0,607,2671.53,4f53cda18c2baa0c
EN-049,ollama,qwen3-custom:latest,EN,False,What is the maximum permitted email attachment size?,The maximum email attachment size is not stated in the indexed documents.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,1,0,1,1,,,,5.0,1.0,1.0,,1.0,5,,,,,,0,3413.9,1.0,0,System correctly refuses without inventing facts when documents contain no relevant information.,,0.0,644,2704.87,4f53cda18c2baa0c
EN-050,ollama,qwen3-custom:latest,EN,False,What is the maximum file-upload size in the customer portal?,The indexed documents do not specify a maximum file-upload size for the customer portal.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,1,0,1,1,,,,5.0,5.0,1.0,,1.0,5,,,,,,0,3625.68,1.0,0,System correctly refused to answer without inventing facts.,,0.0,672,2753.93,4f53cda18c2baa0c
ID-001,ollama,qwen3-custom:latest,ID,True,Bagaimana cara mereset kata sandi dan berapa lama prosesnya?,Ajukan tiket ke IT Helpdesk melalui portal. Reset diproses dalam waktu 1x24 jam.,IT Helpdesk | portal | 1x24 jam,Cara mereset kata sandi adalah dengan mengajukan tiket ke IT Helpdesk melalui portal. Proses reset dilakukan dalam waktu 1x24 jam.,FAQ_IT_Support.txt,FAQ_IT_Support.txt,FAQ_IT_Support.txt,0,,0,0,0,0,0.0,0.6667,1.0,5.0,5.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1,7504.31,0.0,0,Answer matches context exactly with correct process and timing details.,,0.796,10745,12779.33,e71e7b350ab8b0df
ID-002,ollama,qwen3-custom:latest,ID,True,Berapa tunjangan satu kali untuk perlengkapan kerja dari rumah?,Tunjangan satu kali untuk home office adalah IDR 1.500.000.,IDR 1.500.000 | tunjangan kerja dari rumah,Tunjangan satu kali untuk perlengkapan kerja dari rumah adalah IDR 1.500.000.,FAQ_Remote_Work.txt,FAQ_Remote_Work.txt,FAQ_Remote_Work.txt,0,,0,0,0,0,0.0,0.7,1.0,5.0,5.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1,6289.74,0.0,0,Answer matches exact context value and format without adding or omitting information.,,0.8048,7473,9520.9,1e2fd9d683a6e7a8
ID-003,ollama,qwen3-custom:latest,ID,True,Berapa maksimum sisa cuti tahunan yang boleh dibawa ke tahun berikutnya?,Maksimum enam hari cuti yang tidak terpakai dapat dibawa ke tahun berikutnya.,6 hari | cuti terbawa | tahun berikutnya,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,Policy_Leave.docx,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.16,0.3333,,,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1,6886.85,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,7256,9299.64,4f53cda18c2baa0c
ID-004,ollama,qwen3-custom:latest,ID,True,Pada jam berapa pekerja remote wajib tersedia selama core hours?,Pekerja remote wajib tersedia pada pukul 10.00 sampai 16.00 WIB.,10:00-16:00 WIB | jam kerja inti,Pekerja remote wajib tersedia selama jam core hours dari pukul 10:00 hingga 16:00 WIB.,Policy_WFH.docx,Policy_WFH.docx,Policy_WFH.docx,0,,0,0,0,0,0.0,0.6667,0.5,5.0,5.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1,4694.39,0.0,0,Answer exactly matches context's core hours specification of 10:00-16:00 WIB for remote workers.,,0.8037,5783,7823.58,7a890c38baf9592c
ID-005,ollama,qwen3-custom:latest,ID,True,Berapa pendapatan tahun 2025 dan margin laba bersih perusahaan?,Pendapatan tahun 2025 adalah IDR 158 miliar dengan margin laba bersih 14%.,IDR 158 miliar | 14% | margin laba bersih,Pendapatan tahun 2025 perusahaan adalah IDR 158 miliar. Margin laba bersih perusahaan adalah 14%.,Report_Financial_FY2025.pdf,Report_Financial_FY2025.pdf | Report_Q3_2025_Performance.pdf,Report_Financial_FY2025.pdf,0,,0,0,0,0,0.0,0.8462,1.0,5.0,5.0,0.5,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1,5446.11,0.0,0,Answer is fully supported by Context 1 and matches expected response.,,0.837,7227,9297.86,b4377f82915c17bd
ID-006,ollama,qwen3-custom:latest,ID,True,Apa penyebab utama gangguan portal pelanggan pada 14 Oktober 2025?,Penyebab utamanya adalah sertifikat TLS yang kedaluwarsa pada API gateway.,sertifikat TLS kedaluwarsa | API Gateway,Penyebab utama gangguan portal pelanggan pada 14 Oktober 2025 adalah sertifikat TLS pada API gateway yang telah kedaluwarsa. Tindakan yang diambil adalah mengimplementasikan pekerjaan otomatis pembuatan ulang sertifikat sebagai tindakan perbaikan.,Report_Incident_Postmortem.pdf,Report_Incident_Postmortem.pdf,Report_Incident_Postmortem.pdf,0,,0,0,0,0,0.0,0.439,1.0,5.0,5.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1,5650.93,0.0,0,Answer directly matches context's root cause of expired TLS certificate on API gateway.,,0.7927,11055,13107.47,f696eb004287d0fd
ID-007,ollama,qwen3-custom:latest,ID,True,Untuk pengeluaran sebesar berapa bukti pembayaran asli wajib disertakan?,Bukti pembayaran asli wajib disertakan untuk setiap satu pengeluaran di atas IDR 150.000.,di atas IDR 150.000 | bukti pembayaran asli,Bukti pembayaran asli wajib disertakan untuk pengeluaran sebesar IDR 150.000 atau lebih.,SOP_Expense_Reimbursement.pdf,SOP_Expense_Reimbursement.pdf,SOP_Expense_Reimbursement.pdf,0,,0,0,0,0,0.0,0.72,0.5,5.0,5.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1,6451.02,0.0,0,Answer matches context's IDR 150.000 threshold for original receipt requirement.,,0.8045,7994,10054.49,ed024e7a52c26e22
ID-008,ollama,qwen3-custom:latest,ID,True,Berapa lama batas waktu IT untuk mencabut seluruh akses sistem karyawan yang keluar?,IT harus mencabut seluruh akses sistem dalam waktu dua jam sejak waktu keluar karyawan.,dalam 2 jam | waktu keluar karyawan | pencabutan seluruh akses sistem,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,SOP_Offboarding.pdf,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.0,0.3333,,,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1,7119.28,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,10203,12264.05,4f53cda18c2baa0c
ID-009,ollama,qwen3-custom:latest,ID,True,Berapa nilai RTO dan RPO pada rencana pemulihan bencana?,RTO adalah empat jam dan RPO adalah satu jam.,RTO | 4 jam | RPO | 1 jam,RTO adalah 4 jam dan RPO adalah 1 jam.,TECH_Disaster_Recovery.txt,TECH_Disaster_Recovery.txt,TECH_Disaster_Recovery.txt,0,,0,0,0,0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1,7240.57,0.0,0,Answer matches context exactly.,,0.895,7396,9457.79,cf982f6703d73605
ID-010,ollama,qwen3-custom:latest,ID,True,Aplikasi apa yang digunakan untuk koneksi VPN dan apakah MFA diwajibkan?,"Karyawan menggunakan klien WireGuard, dan akses VPN wajib memakai autentikasi multifaktor.",WireGuard | autentikasi multifaktor | VPN,Aplikasi yang digunakan untuk koneksi VPN adalah WireGuard. MFA diwajibkan untuk akses VPN.,TECH_VPN_Setup.txt,Policy_Password.docx | TECH_VPN_Setup.txt,TECH_VPN_Setup.txt,0,,0,0,0,0,0.0,0.25,0.6667,5.0,5.0,0.5,1.0,1.0,5,0.2,1.0,1.0,0.5,2.0,1,4489.18,0.0,0,Answer matches both contexts: WireGuard as the app and MFA requirement for VPN access.,,0.6608,5420,7483.69,b6aeee9f86472be2
ID-011,ollama,qwen3-custom:latest,ID,False,Berapa lama cuti melahirkan yang diberikan perusahaan?,Informasi mengenai durasi cuti melahirkan tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,1,0,1,1,,,,5.0,5.0,1.0,,1.0,5,,,,,,0,3376.22,1.0,0,"Empty context, correct refusal without invented facts.",,0.0,2733,4804.35,4f53cda18c2baa0c
ID-012,ollama,qwen3-custom:latest,ID,False,Apakah perusahaan memberikan subsidi makan siang di kantin?,Informasi mengenai subsidi makan siang di kantin tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,1,0,1,1,,,,5.0,5.0,1.0,,1.0,5,,,,,,0,3384.92,1.0,0,"No context provided, answer correctly refuses without inventing facts",,0.0,748,2838.96,4f53cda18c2baa0c
ID-013,ollama,qwen3-custom:latest,ID,False,Berapa pendapatan resmi perusahaan untuk tahun penuh 2026?,Laporan pendapatan tahun penuh 2026 tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,1,0,1,1,,,,5.0,5.0,1.0,,1.0,5,,,,,,0,3560.71,1.0,0,The full-year 2026 income report is not available in the indexed documents.,,0.0,563,2617.96,4f53cda18c2baa0c
ID-014,ollama,qwen3-custom:latest,ID,False,Berapa persen pengurangan konsumsi air di kantor Cikarang pada 2025?,Informasi mengenai pengurangan konsumsi air di kantor Cikarang tidak tersedia; dokumen hanya menyebut konsumsi listrik.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,1,0,1,1,,,,5.0,5.0,1.0,,1.0,5,,,,,,0,3524.84,1.0,0,No context provided; answer correctly refuses without inventing facts.,,0.0,594,2660.6,4f53cda18c2baa0c
ID-015,ollama,qwen3-custom:latest,ID,False,Versi minimum macOS apa yang didukung untuk laptop perusahaan?,Informasi mengenai versi minimum macOS tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,1,0,1,1,,,,5.0,5.0,1.0,,1.0,5,,,,,,0,3592.79,1.0,0,Empty context matches unanswerable status with correct refusal,,0.0,1725,3793.01,4f53cda18c2baa0c
ID-016,ollama,qwen3-custom:latest,ID,True,Berapa banyak tanggungan yang dicakup oleh asuransi kesehatan perusahaan?,Asuransi kesehatan perusahaan mencakup karyawan dan hingga 3 orang tanggungan.,3 tanggungan | asuransi kesehatan,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,FAQ_Benefits.txt,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.0,0.5,,,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1,6254.19,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,8086,10173.42,4f53cda18c2baa0c
ID-017,ollama,qwen3-custom:latest,ID,True,Apakah perusahaan memberikan manfaat pensiun bagi karyawan?,"Ya, perusahaan memberikan kontribusi ke BPJS Ketenagakerjaan untuk seluruh karyawan.",BPJS Ketenagakerjaan | pensiun,"Ya, perusahaan memberikan manfaat pensiun berupa kontribusi kepada BPJS Ketenagakerjaan untuk seluruh karyawan.",FAQ_Benefits.txt,FAQ_Benefits.txt,FAQ_Benefits.txt,0,,0,0,0,0,0.0,0.7826,1.0,5.0,5.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1,6795.89,0.0,0,Answer directly matches retrieved context about BPJS Ketenagakerjaan contributions,,0.8044,8380,10427.48,d4ccf4601b0e7dcc
ID-018,ollama,qwen3-custom:latest,ID,True,Berapa kuota ukuran mailbox standar untuk karyawan?,Kuota mailbox standar untuk karyawan adalah 50 GB.,50 GB | kuota mailbox,Kuota ukuran mailbox standar untuk karyawan adalah 50 GB. Hal ini dijelaskan dalam FAQ tentang email dan kalender perusahaan.,FAQ_Email_Calendar.txt,FAQ_Email_Calendar.txt,FAQ_Email_Calendar.txt,0,,0,0,0,0,0.0,0.5926,1.0,5.0,5.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1,7017.54,0.0,0,Answer matches context's 50 GB standard quota for employee mailboxes.,,0.821,8595,10675.42,7e991d0d6368726b
ID-019,ollama,qwen3-custom:latest,ID,True,Bagaimana cara membagikan kalender kepada rekan kerja?,Gunakan opsi calendar sharing dan berikan akses lihat (view access) kepada rekan kerja terkait.,berbagi kalender | akses lihat,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,FAQ_Email_Calendar.txt,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,,0,3454.06,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,478,2560.45,4f53cda18c2baa0c
ID-020,ollama,qwen3-custom:latest,ID,True,Berapa biaya penggantian kartu akses karyawan yang hilang?,"Biaya penggantian kartu akses adalah IDR 50.000, diajukan di meja resepsionis.",IDR 50.000 | penggantian kartu akses,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,FAQ_Facilities.txt,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.0,0.5,,,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,,0,6503.92,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,3487,5545.95,4f53cda18c2baa0c
ID-021,ollama,qwen3-custom:latest,ID,True,Di mana lokasi parkir karyawan tersedia?,Parkir karyawan tersedia di Basement 2.,Basement 2 | parkir karyawan,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,FAQ_Facilities.txt,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.0,0.5,,,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,,0,3379.85,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,514,2593.18,4f53cda18c2baa0c
ID-022,ollama,qwen3-custom:latest,ID,True,Di mana karyawan dapat menemukan slip gaji mereka?,Slip gaji tersedia di HR portal pada bagian My Documents setelah tanggal 25.,HR portal | My Documents | setelah tanggal 25,Karyawan dapat menemukan slip gaji mereka di portal HR dalam bagian My Documents setelah tanggal 25.,FAQ_HR.txt,FAQ_HR.txt,FAQ_HR.txt,0,,0,0,0,0,0.0,0.7586,1.0,5.0,5.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1,6130.84,0.0,0,Answer directly matches context and expected response without adding unsupported details.,,0.7571,6744,8805.14,b6953374d0452fd4
ID-023,ollama,qwen3-custom:latest,ID,True,Bagaimana cara memperbarui data rekening bank di sistem HR?,Ajukan perubahan melalui HR portal; perubahan berlaku mulai siklus payroll berikutnya.,HR portal | siklus payroll berikutnya,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,FAQ_HR.txt,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,,0,4399.58,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,1591,3639.46,4f53cda18c2baa0c
ID-024,ollama,qwen3-custom:latest,ID,True,Bagaimana prosedur mengajukan permintaan laptop baru?,Ajukan permintaan melalui IT Service Desk dengan persetujuan manajer.,IT Service Desk | persetujuan manajer,"Untuk mengajukan permintaan laptop baru, pengguna harus mengajukan permintaan melalui IT Service Desk dengan persetujuan atasan.",FAQ_IT_Support.txt,FAQ_IT_Support.txt,FAQ_IT_Support.txt,0,,0,0,0,0,0.0,0.56,0.5,5.0,5.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1,6200.27,0.0,0,Answer matches context and expected response exactly,,0.7521,8050,10118.8,e71e7b350ab8b0df
ID-025,ollama,qwen3-custom:latest,ID,True,Apa saja yang harus dibawa karyawan baru pada hari pertama kerja?,"Karyawan baru harus membawa KTP yang masih berlaku, NPWP, dan detail rekening bank.",KTP yang masih berlaku | NPWP | detail rekening bank,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,FAQ_Onboarding.txt,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.0769,0.0,,,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,,0,3423.73,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,589,2670.18,4f53cda18c2baa0c
ID-026,ollama,qwen3-custom:latest,ID,True,Berapa lama masa probation karyawan baru dan kapan evaluasinya?,Masa probation berlangsung 3 bulan dengan evaluasi kinerja formal pada minggu ke-12.,3 bulan | minggu ke-12 | evaluasi,Masa probation karyawan baru berlangsung selama 3 bulan. Evaluasi formal dilakukan pada minggu ke-12 probation.,FAQ_Onboarding.txt,SOP_Onboarding.pdf,SOP_Onboarding.pdf,0,,0,0,0,0,0.0,0.7586,1.0,5.0,5.0,0.0,0.0,0.0,5,0.2,1.0,1.0,0.5,2.0,1,5905.44,0.0,0,Answer accurately reflects context details about probation duration and evaluation timing.,,0.7197,8191,10253.81,95629baec5840f82
ID-027,ollama,qwen3-custom:latest,ID,True,Pada tanggal berapa gaji karyawan dibayarkan setiap bulannya?,Gaji dibayarkan pada tanggal 25 setiap bulan.,tanggal 25 | hari gajian,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,FAQ_Payroll.txt,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.1,0.0,,,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,,0,4829.15,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,2063,4138.2,4f53cda18c2baa0c
ID-028,ollama,qwen3-custom:latest,ID,True,Kapan lembur yang telah disetujui akan dibayarkan?,Lembur yang telah disetujui dibayarkan pada siklus payroll bulan berikutnya.,lembur | payroll bulan berikutnya,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,FAQ_Payroll.txt,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.2609,0.5,,,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1,7708.66,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,11324,13398.95,4f53cda18c2baa0c
ID-029,ollama,qwen3-custom:latest,ID,True,Berapa hari maksimal karyawan diperbolehkan bekerja dari rumah dalam seminggu?,Karyawan diperbolehkan bekerja dari rumah maksimal 2 hari per minggu dengan persetujuan manajer.,2 hari per minggu | persetujuan manajer,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,FAQ_Remote_Work.txt,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.0769,0.0,,,0.0,0.0,0.0,5,0.2,1.0,1.0,0.5,2.0,1,5339.52,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,8047,10101.86,4f53cda18c2baa0c
ID-030,ollama,qwen3-custom:latest,ID,True,Apa yang harus dilakukan karyawan jika menerima email mencurigakan?,Karyawan tidak boleh mengklik tautan apa pun dan harus melaporkannya menggunakan tombol Report Phishing.,jangan klik tautan | tombol Report Phishing,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,FAQ_Security_Awareness.txt,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.0741,0.0,,,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,,0,4164.7,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,1712,3796.9,4f53cda18c2baa0c
ID-031,ollama,qwen3-custom:latest,ID,True,Apa yang harus dilakukan jika laptop kantor hilang?,Laporkan segera ke IT agar perangkat dapat dihapus datanya dari jarak jauh (remote wipe).,laporkan ke IT | remote wipe,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,FAQ_Security_Awareness.txt,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,,0,6092.86,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,3284,5337.05,4f53cda18c2baa0c
ID-032,ollama,qwen3-custom:latest,ID,True,Siapa yang menyetujui permintaan akses ke sebuah aplikasi atau software?,Permintaan akses diajukan melalui IT Service Desk dan disetujui oleh pemilik sistem (system owner).,IT Service Desk | pemilik sistem,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,FAQ_Software_Access.txt,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,,0,4444.22,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,1699,3768.19,4f53cda18c2baa0c
ID-033,ollama,qwen3-custom:latest,ID,True,Siapa yang menanggung biaya lisensi software untuk keperluan kerja?,Lisensi perangkat lunak bisnis yang telah disetujui ditanggung oleh anggaran IT.,anggaran IT | lisensi software,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,FAQ_Software_Access.txt,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.1667,0.5,,,0.0,0.0,0.0,5,0.2,1.0,1.0,0.5,2.0,1,6398.8,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,9168,11225.93,4f53cda18c2baa0c
ID-034,ollama,qwen3-custom:latest,ID,True,Bagaimana sikap perusahaan terhadap tindakan pelecehan di tempat kerja?,"Perusahaan menerapkan kebijakan tanpa toleransi (zero tolerance) terhadap segala bentuk pelecehan, dan keluhan dapat dilaporkan secara rahasia ke HR atau melalui jalur whistleblower.",tanpa toleransi | HR | jalur whistleblower,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,Policy_Anti_Harassment.docx,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1,4856.74,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,9909,11997.53,4f53cda18c2baa0c
ID-035,ollama,qwen3-custom:latest,ID,True,Apa syarat yang harus dipenuhi sebelum perangkat pribadi digunakan untuk email kantor?,Perangkat pribadi harus didaftarkan terlebih dahulu ke sistem mobile device management (MDM).,MDM | manajemen perangkat mobile | terdaftar,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,Policy_BYOD.docx,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,5,0.2,1.0,1.0,0.5,2.0,1,5841.3,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,7771,9828.02,4f53cda18c2baa0c
ID-036,ollama,qwen3-custom:latest,ID,True,Apakah perusahaan berhak menghapus data dari perangkat pribadi karyawan?,"Ya, perusahaan berhak melakukan remote wipe untuk menghapus data korporat dari perangkat yang telah terdaftar dalam MDM.",remote wipe | data korporat | MDM,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,Policy_BYOD.docx,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.1333,0.0,,,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1,4231.69,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,4914,6972.82,4f53cda18c2baa0c
ID-037,ollama,qwen3-custom:latest,ID,True,Bagaimana cara karyawan mengungkapkan potensi konflik kepentingan?,Potensi konflik kepentingan harus diungkapkan secara tertulis kepada HR.,HR | tertulis | konflik kepentingan,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,Policy_Code_of_Conduct.docx,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.0,0.3333,,,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1,4728.66,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,5009,7076.09,4f53cda18c2baa0c
ID-038,ollama,qwen3-custom:latest,ID,True,Apa saja aturan keamanan data pada laptop perusahaan?,"Seluruh laptop perusahaan wajib menggunakan enkripsi disk penuh (full-disk encryption), dan penggunaan penyimpanan USB pribadi pada laptop perusahaan dilarang.",enkripsi disk penuh | penyimpanan USB dilarang,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,Policy_Data_Security.docx,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.0606,0.0,,,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1,5866.61,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,3252,5308.17,4f53cda18c2baa0c
ID-039,ollama,qwen3-custom:latest,ID,True,Ada berapa level klasifikasi informasi di perusahaan dan apa saja?,"Terdapat empat level klasifikasi informasi, yaitu Public, Internal, Confidential, dan Restricted.",Public | Internal | Confidential | Restricted,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,Policy_Information_Classification.docx,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.0833,0.0,,,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1,6394.6,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,6730,8786.16,4f53cda18c2baa0c
ID-040,ollama,qwen3-custom:latest,ID,True,Apa aturan penanganan data dengan klasifikasi Restricted?,Data Restricted hanya boleh diakses melalui perangkat yang dikelola perusahaan dan tidak boleh dikirim melalui email eksternal.,perangkat yang dikelola perusahaan | tidak boleh dikirim email eksternal,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,Policy_Information_Classification.docx,,,1,Answerable question returned no generation contexts. Verify that the source document is indexed.,1,1,0,0,0.0,0.1333,0.0,,,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1,4240.81,1.0,,Answerable question returned no generation contexts. Verify that the source document is indexed.,GENERATION_FAILED,0.0,1587,3643.53,4f53cda18c2baa0c
