ID,Model,Model Name,Language,Answerable,Question,Expected Answer,Expected Keywords,Generated Answer,Expected Source,Retrieved Sources,Citations,Pipeline Failed,Failure Category,Failure Stage,Failure Reason,Rejected Native Answer,Citation Validation,Grounding Validation,Grounding Repaired,Generation Mode,Pipeline Error,Context Count Before Failure,Retrieval Mode,Retrieval Query,Backend Build Version,Generation Failed,Generation Error,Abstained,False Refusal,Correct Unanswerable Refusal,No Citation On Unanswerable,Normalized Exact Match,Token F1,Keyword Coverage,Question Keyword Coverage,Question+Answer Keyword Coverage,Faithfulness,Answer Relevance,Context Precision,Context Recall,Citation Accuracy,Citation Precision,Citation Recall,Citation F1,Retrieval Top K,Precision@K,Recall@K,Hit@K,MRR,Top-1 Accuracy,NDCG@K,First Relevant Rank,Retrieval Debug Available,Retrieval Time (ms),Retrieval No Result,Hallucination,Judge Reason,Judge Error,Judge Model,System Confidence,Backend Response Time (ms),Client Response Time (ms),Estimated Sequential E2E (ms),Context Fingerprint
EN-036,ollama,qwen3-custom:eval-20260803,EN,True,When is salary paid if the 25th falls on a holiday?,Salary is paid on the prior working day when the 25th is a holiday.,prior working day | 25th | holiday,"If the 25th falls on a holiday, salary is paid on the prior working day.",FAQ_Payroll.txt,FAQ_Payroll.txt,FAQ_Payroll.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,When is salary paid if the 25th falls on a holiday?,rag-grounding-guard-v20-20260803,0,,0,0,0,0,0.0,0.8276,1.0,0.6667,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4680.22,0.0,,,SKIPPED,,0.8269,3395,3404.93,8085.15,3c2942574fc51dd5
EN-037,ollama,qwen3-custom:eval-20260803,EN,True,What should an employee do after receiving a suspicious email?,The employee should not click any links and should report the email using the Report Phishing button.,not click any links | Report Phishing button,Do not click links; report it using the Report Phishing button.,FAQ_Security_Awareness.txt,FAQ_Security_Awareness.txt,FAQ_Security_Awareness.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,What should an employee do after receiving a suspicious email?,rag-grounding-guard-v20-20260803,0,,0,0,0,0,0.0,0.6429,0.5,0.0,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4868.1,0.0,,,SKIPPED,,0.8219,3781,3802.37,8670.47,876a9827e5506b58
EN-038,ollama,qwen3-custom:eval-20260803,EN,True,Who approves an employee request for access to a software tool?,The system owner approves the software access request submitted through the IT Service Desk.,system owner | IT Service Desk | approves,The requested information was not found with sufficient evidence in the indexed documents.,FAQ_Software_Access.txt,FAQ_Software_Access.txt,,1,answer_postprocessing,grounding_validation_failed,generated_answer_contains_unsupported_claims,The system owner approves an employee request for access to a software tool. The request must be submitted via the IT Service Desk.,"{""checked_claims"": 2, ""missing_answer_requirements"": [""answer_approval""], ""missing_evidence_requirements"": [], ""reasons"": [""incomplete_answer_type""], ""score"": 0.658594, ""support_score"": 0.658594, ""supported"": false, ""unsupported_claims"": [], ""unsupported_facts"": []}",{},0,grounding_validation_failed,Backend did not return native or safely pruned model output. Inspect generation_mode and failure_stage.,1,evaluation_snapshot,Who approves an employee request for access to a software tool?,rag-grounding-guard-v20-20260803,0,,1,1,0,0,0.0,0.1481,0.0,0.3333,0.3333,,,1.0,1.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4467.82,0.0,,Backend did not return native or safely pruned model output. Inspect generation_mode and failure_stage.,PIPELINE_FAILED,,0.0,4258,4287.78,8755.6,9b3e99c47bcf0dfc
EN-039,ollama,qwen3-custom:eval-20260803,EN,True,Through which channels can an employee confidentially report harassment?,Harassment can be reported confidentially to HR or through the whistleblower channel.,HR | whistleblower channel | confidentially,Employees can confidentially report harassment by raising complaints to HR or via the whistleblower channel.,Policy_Anti_Harassment.docx,Policy_Anti_Harassment.docx,Policy_Anti_Harassment.docx,0,,,,,{},{},0,native_model,,2,evaluation_snapshot,Through which channels can an employee confidentially report harassment?,rag-grounding-guard-v20-20260803,0,,0,0,0,0,0.0,0.6667,1.0,0.6667,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4486.0,0.0,,,SKIPPED,,0.6735,2900,2929.12,7415.12,9855f919a006ec1d
EN-040,ollama,qwen3-custom:eval-20260803,EN,True,What must happen before a personal device is used for work email?,The personal device must be enrolled in the mobile device management or MDM system.,enrolled | MDM | mobile device management,The personal device must be enrolled in the mobile device management (MDM) system before it is used for work email.,Policy_BYOD.docx,Policy_BYOD.docx,Policy_BYOD.docx,0,,,,,{},{},0,native_model,,2,evaluation_snapshot,What must happen before a personal device is used for work email?,rag-grounding-guard-v20-20260803,0,,0,0,0,0,0.0,0.7647,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,3946.59,0.0,,,SKIPPED,,0.8552,3480,3512.41,7459.0,4bdb0c022b7ced0d
EN-041,ollama,qwen3-custom:eval-20260803,EN,True,How must a potential conflict of interest be disclosed?,A potential conflict of interest must be disclosed to HR in writing.,HR | in writing | conflict of interest,A potential conflict of interest must be disclosed to HR in writing.,Policy_Code_of_Conduct.docx,Policy_Code_of_Conduct.docx,Policy_Code_of_Conduct.docx,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,How must a potential conflict of interest be disclosed?,rag-grounding-guard-v20-20260803,0,,0,0,0,0,1.0,1.0,1.0,0.3333,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4076.0,0.0,,,SKIPPED,,0.9122,2430,2434.98,6510.98,4d5f11a06d19d08a
EN-042,ollama,qwen3-custom:eval-20260803,EN,True,"How quickly must a suspected data breach be reported, and to which address?",A suspected data breach must be reported within one hour to security@nusantaradynamics.co.id.,within 1 hour | security@nusantaradynamics.co.id,A suspected data breach must be reported within 1 hour to security@nusantaradynamics.co.id.,Policy_Data_Security.docx,Policy_Data_Security.docx,Policy_Data_Security.docx,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,"How quickly must a suspected data breach be reported, and to which address?",rag-grounding-guard-v20-20260803,0,,0,0,0,0,1.0,1.0,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4296.92,0.0,,,SKIPPED,,0.9115,3192,3220.17,7517.09,e4ea2ff93a3a6c48
EN-043,ollama,qwen3-custom:eval-20260803,EN,True,What are the four information-classification levels?,"The four levels are Public, Internal, Confidential, and Restricted.",Public | Internal | Confidential | Restricted,"The four information-classification levels are Public, Internal, Confidential, and Restricted.",Policy_Information_Classification.docx,Policy_Information_Classification.docx,Policy_Information_Classification.docx,0,,,,,{},{},0,native_model,,2,evaluation_snapshot,What are the four information-classification levels?,rag-grounding-guard-v20-20260803,0,,0,0,0,0,0.0,0.9,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4257.73,0.0,,,SKIPPED,,0.634,3497,3518.16,7775.89,01b8dc84c060d165
EN-044,ollama,qwen3-custom:eval-20260803,EN,True,"What are the password length, complexity, and rotation requirements?","Passwords must be at least 12 characters, include uppercase and lowercase letters, a number, and a symbol, and be changed every 90 days.",12 characters | upper case | lower case | number | symbol | 90 days,"Password length must be at least 12 characters and include upper case, lower case, a number, and a symbol. Passwords must be changed every 90 days, and the last 5 passwords cannot be reused.",Policy_Password.docx,Policy_Password.docx,Policy_Password.docx,0,,,,,{},{},0,native_model,,2,evaluation_snapshot,"What are the password length, complexity, and rotation requirements?",rag-grounding-guard-v20-20260803,0,,0,0,0,0,0.0,0.8,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4150.03,0.0,,,SKIPPED,,0.5932,7511,7535.5,11685.53,76b012b3543ed8e1
EN-045,ollama,qwen3-custom:eval-20260803,EN,True,Who approves a purchase valued between IDR 10 million and IDR 50 million?,A department head approves purchases valued from IDR 10 million to IDR 50 million.,department head | IDR 10-50 million,The purchase valued between IDR 10 million and IDR 50 million requires approval from the department head.,Policy_Procurement_Threshold.docx,SOP_Procurement.pdf | Policy_Procurement_Threshold.docx,Policy_Procurement_Threshold.docx,0,,,,,{},{},0,native_model,,2,evaluation_snapshot,Who approves a purchase valued between IDR 10 million and IDR 50 million?,rag-grounding-guard-v20-20260803,0,,0,0,0,0,0.0,0.6452,1.0,0.5,1.0,,,0.5,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,0.5,0.0,0.6309,2.0,1,4262.29,0.0,,,SKIPPED,,0.6372,3771,3799.48,8061.77,c872cb463779748d
EN-046,ollama,qwen3-custom:eval-20260803,EN,False,What is the direct password-reset URL?,The indexed documents do not provide a direct password-reset URL; they only instruct employees to raise an IT Helpdesk ticket through the portal.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,What is the direct password-reset URL?,rag-grounding-guard-v20-20260803,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,1285.62,1.0,,,SKIPPED,,0.0,0,30.64,1316.26,4f53cda18c2baa0c
EN-047,ollama,qwen3-custom:eval-20260803,EN,False,What is the full street address of the company headquarters?,The company headquarters address is not available in the indexed documents.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,What is the full street address of the company headquarters?,rag-grounding-guard-v20-20260803,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,1848.53,1.0,,,SKIPPED,,0.0,0,31.68,1880.21,4f53cda18c2baa0c
EN-048,ollama,qwen3-custom:eval-20260803,EN,False,How often is a full disaster-recovery failover exercise conducted?,The indexed documents do not state a schedule for a full disaster-recovery failover exercise.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,How often is a full disaster-recovery failover exercise conducted?,rag-grounding-guard-v20-20260803,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,1468.25,1.0,,,SKIPPED,,0.0,0,22.38,1490.63,4f53cda18c2baa0c
EN-049,ollama,qwen3-custom:eval-20260803,EN,False,What is the maximum permitted email attachment size?,The maximum email attachment size is not stated in the indexed documents.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,What is the maximum permitted email attachment size?,rag-grounding-guard-v20-20260803,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,1634.19,1.0,,,SKIPPED,,0.0,0,30.91,1665.1,4f53cda18c2baa0c
EN-050,ollama,qwen3-custom:eval-20260803,EN,False,What is the maximum file-upload size in the customer portal?,The indexed documents do not specify a maximum file-upload size for the customer portal.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,What is the maximum file-upload size in the customer portal?,rag-grounding-guard-v20-20260803,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,1396.35,1.0,,,SKIPPED,,0.0,0,29.49,1425.84,4f53cda18c2baa0c
ID-001,ollama,qwen3-custom:eval-20260803,ID,True,Bagaimana cara mereset kata sandi dan berapa lama prosesnya?,Ajukan tiket ke IT Helpdesk melalui portal. Reset diproses dalam waktu 1x24 jam.,IT Helpdesk | portal | 1x24 jam,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,FAQ_IT_Support.txt,FAQ_IT_Support.txt,,1,answer_postprocessing,grounding_validation_failed,generated_answer_contains_unsupported_claims,Cara mereset kata sandi adalah dengan mengajukan tiket ke IT Helpdesk melalui portal. Proses reset kata sandi memakan waktu maksimal 1 hari kerja.,"{""checked_claims"": 2, ""missing_answer_requirements"": [], ""missing_evidence_requirements"": [], ""reasons"": [""unsupported_explicit_facts"", ""unsupported_claims""], ""score"": 0.194444, ""support_score"": 0.194444, ""supported"": false, ""unsupported_claims"": [""Proses reset kata sandi memakan waktu maksimal 1 hari kerja.""], ""unsupported_facts"": [""1 hari kerja""]}",{},0,grounding_validation_failed,Backend did not return native or safely pruned model output. Inspect generation_mode and failure_stage.,1,evaluation_snapshot,Bagaimana cara mereset kata sandi dan berapa lama prosesnya?,rag-grounding-guard-v20-20260803,0,,1,1,0,0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5454.54,0.0,,Backend did not return native or safely pruned model output. Inspect generation_mode and failure_stage.,PIPELINE_FAILED,,0.0,5794,5815.59,11270.13,e71e7b350ab8b0df
ID-002,ollama,qwen3-custom:eval-20260803,ID,True,Berapa tunjangan satu kali untuk perlengkapan kerja dari rumah?,Tunjangan satu kali untuk home office adalah IDR 1.500.000.,IDR 1.500.000 | tunjangan satu kali | home office,Tunjangan satu kali untuk perlengkapan kerja dari rumah adalah IDR 1.500.000.,FAQ_Remote_Work.txt,FAQ_Remote_Work.txt,FAQ_Remote_Work.txt,0,,,,,{},"{""checked_claims"": 1, ""missing_answer_requirements"": [], ""missing_evidence_requirements"": [], ""reasons"": [], ""score"": 0.777778, ""support_score"": 0.777778, ""supported"": true, ""unsupported_claims"": [], ""unsupported_facts"": []}",1,grounding_pruned,,1,evaluation_snapshot,Berapa tunjangan satu kali untuk perlengkapan kerja dari rumah?,rag-grounding-guard-v20-20260803,0,,0,0,0,0,0.0,0.7,0.6667,0.3333,0.6667,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5654.67,0.0,,,SKIPPED,,0.7762,6430,6453.5,12108.17,1e2fd9d683a6e7a8
ID-003,ollama,qwen3-custom:eval-20260803,ID,True,Berapa maksimum sisa cuti tahunan yang boleh dibawa ke tahun berikutnya?,Maksimum enam hari cuti yang tidak terpakai dapat dibawa ke tahun berikutnya.,6 hari | tahun berikutnya,Maksimum sisa cuti tahunan yang boleh dibawa ke tahun berikutnya adalah 6 hari.,Policy_Leave.docx,Policy_Leave.docx,Policy_Leave.docx,0,,,,,{},{},0,native_model,,2,evaluation_snapshot,Berapa maksimum sisa cuti tahunan yang boleh dibawa ke tahun berikutnya?,rag-grounding-guard-v20-20260803,0,,0,0,0,0,0.0,0.72,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5591.59,0.0,,,SKIPPED,,0.5647,3792,3812.88,9404.47,02e341e1f0c25782
ID-004,ollama,qwen3-custom:eval-20260803,ID,True,Pada jam berapa pekerja remote wajib tersedia selama core hours?,Pekerja remote wajib tersedia pada pukul 10.00 sampai 16.00 WIB.,10.00 | 16.00 | WIB,Pekerja remote wajib tersedia selama jam core hours dari pukul 10:00 hingga 16:00 WIB.,Policy_WFH.docx,Policy_WFH.docx,Policy_WFH.docx,0,,,,,{},"{""checked_claims"": 1, ""missing_answer_requirements"": [], ""missing_evidence_requirements"": [], ""reasons"": [], ""score"": 0.727273, ""support_score"": 0.727273, ""supported"": true, ""unsupported_claims"": [], ""unsupported_facts"": []}",1,grounding_pruned,,1,evaluation_snapshot,Pada jam berapa pekerja remote wajib tersedia selama core hours?,rag-grounding-guard-v20-20260803,0,,0,0,0,0,0.0,0.6667,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5436.65,0.0,,,SKIPPED,,0.9038,6572,6599.94,12036.59,7a890c38baf9592c
ID-005,ollama,qwen3-custom:eval-20260803,ID,True,Berapa pendapatan tahun 2025 dan margin laba bersih perusahaan?,Pendapatan tahun 2025 adalah IDR 158 miliar dengan margin laba bersih 14%.,IDR 158 miliar | 14% | margin laba bersih,Pendapatan tahun 2025 perusahaan adalah IDR 158 miliar. Margin laba bersih perusahaan adalah 14%.,Report_Financial_FY2025.pdf,Report_Financial_FY2025.pdf,Report_Financial_FY2025.pdf,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Berapa pendapatan tahun 2025 dan margin laba bersih perusahaan?,rag-grounding-guard-v20-20260803,0,,0,0,0,0,0.0,0.8462,1.0,0.3333,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4812.72,0.0,,,SKIPPED,,0.8741,4855,4865.34,9678.06,3b5fafbea60f76b6
ID-006,ollama,qwen3-custom:eval-20260803,ID,True,Apa penyebab utama gangguan portal pelanggan pada 14 Oktober 2025?,Penyebab utamanya adalah sertifikat TLS yang kedaluwarsa pada API gateway.,sertifikat TLS kedaluwarsa | API Gateway,Penyebab utama gangguan portal pelanggan pada 14 Oktober 2025 adalah sertifikat TLS yang telah kedaluwarsa pada gateway API.,Report_Incident_Postmortem.pdf,Report_Incident_Postmortem.pdf,Report_Incident_Postmortem.pdf,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Apa penyebab utama gangguan portal pelanggan pada 14 Oktober 2025?,rag-grounding-guard-v20-20260803,0,,0,0,0,0,0.0,0.6429,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5154.37,0.0,,,SKIPPED,,0.8365,5002,5028.57,10182.94,f696eb004287d0fd
ID-007,ollama,qwen3-custom:eval-20260803,ID,True,Untuk pengeluaran sebesar berapa bukti pembayaran asli wajib disertakan?,Bukti pembayaran asli wajib disertakan untuk setiap satu pengeluaran di atas IDR 150.000.,di atas IDR 150.000 | bukti pembayaran asli,Bukti pembayaran asli wajib disertakan untuk setiap pengeluaran yang melebihi IDR 150.000.,SOP_Expense_Reimbursement.pdf,SOP_Expense_Reimbursement.pdf,SOP_Expense_Reimbursement.pdf,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Untuk pengeluaran sebesar berapa bukti pembayaran asli wajib disertakan?,rag-grounding-guard-v20-20260803,0,,0,0,0,0,0.0,0.8,0.5,0.5,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5513.18,0.0,,,SKIPPED,,0.8045,4698,4725.64,10238.82,ed024e7a52c26e22
ID-008,ollama,qwen3-custom:eval-20260803,ID,True,Berapa lama batas waktu IT untuk mencabut seluruh akses sistem karyawan yang keluar?,IT harus mencabut seluruh akses sistem dalam waktu dua jam sejak waktu keluar karyawan.,2 jam | seluruh akses sistem,Batas waktu IT untuk mencabut seluruh akses sistem karyawan yang keluar adalah dalam 2 jam setelah waktu keluarnya karyawan. Akses sistem akan dicabut oleh IT dalam jangka waktu tersebut.,SOP_Offboarding.pdf,SOP_Offboarding.pdf,SOP_Offboarding.pdf,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Berapa lama batas waktu IT untuk mencabut seluruh akses sistem karyawan yang keluar?,rag-grounding-guard-v20-20260803,0,,0,0,0,0,0.0,0.5581,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6358.28,0.0,,,SKIPPED,,0.8306,6532,6564.22,12922.5,4ced6a62b184a52d
ID-009,ollama,qwen3-custom:eval-20260803,ID,True,Berapa nilai RTO dan RPO pada rencana pemulihan bencana?,RTO adalah empat jam dan RPO adalah satu jam.,RTO | 4 jam | RPO | 1 jam,Nilai RTO adalah 4 jam dan RPO adalah 1 jam.,TECH_Disaster_Recovery.txt,TECH_Disaster_Recovery.txt,TECH_Disaster_Recovery.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Berapa nilai RTO dan RPO pada rencana pemulihan bencana?,rag-grounding-guard-v20-20260803,0,,0,0,0,0,0.0,0.9474,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5545.88,0.0,,,SKIPPED,,0.895,3382,3415.61,8961.49,cf982f6703d73605
ID-010,ollama,qwen3-custom:eval-20260803,ID,True,Aplikasi apa yang digunakan untuk koneksi VPN dan apakah MFA diwajibkan?,"Karyawan menggunakan klien WireGuard, dan akses VPN wajib memakai autentikasi multifaktor.",WireGuard | autentikasi multifaktor | VPN,Aplikasi yang digunakan untuk koneksi VPN adalah WireGuard. MFA diwajibkan untuk akses VPN.,TECH_VPN_Setup.txt,TECH_VPN_Setup.txt | Policy_Password.docx,TECH_VPN_Setup.txt,0,,,,,{},{},0,native_model,,2,evaluation_snapshot,Aplikasi apa yang digunakan untuk koneksi VPN dan apakah MFA diwajibkan?,rag-grounding-guard-v20-20260803,0,,0,0,0,0,0.0,0.25,0.6667,0.3333,0.6667,,,0.5,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4675.83,0.0,,,SKIPPED,,0.8617,4298,4331.32,9007.15,1e9b3e83274abf9b
ID-011,ollama,qwen3-custom:eval-20260803,ID,False,Berapa lama cuti melahirkan yang diberikan perusahaan?,Informasi mengenai durasi cuti melahirkan tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,Berapa lama cuti melahirkan yang diberikan perusahaan?,rag-grounding-guard-v20-20260803,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,5577.25,1.0,,,SKIPPED,,0.0,0,25.15,5602.4,4f53cda18c2baa0c
ID-012,ollama,qwen3-custom:eval-20260803,ID,False,Apakah perusahaan memberikan subsidi makan siang di kantin?,Informasi mengenai subsidi makan siang di kantin tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,Apakah perusahaan memberikan subsidi makan siang di kantin?,rag-grounding-guard-v20-20260803,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,6305.91,1.0,,,SKIPPED,,0.0,0,26.02,6331.93,4f53cda18c2baa0c
ID-013,ollama,qwen3-custom:eval-20260803,ID,False,Berapa pendapatan resmi perusahaan untuk tahun penuh 2026?,Laporan pendapatan tahun penuh 2026 tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,Berapa pendapatan resmi perusahaan untuk tahun penuh 2026?,rag-grounding-guard-v20-20260803,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,11206.12,1.0,,,SKIPPED,,0.0,0,28.49,11234.61,4f53cda18c2baa0c
ID-014,ollama,qwen3-custom:eval-20260803,ID,False,Berapa persen pengurangan konsumsi air di kantor Cikarang pada 2025?,Informasi mengenai pengurangan konsumsi air di kantor Cikarang tidak tersedia; dokumen hanya menyebut konsumsi listrik.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,Berapa persen pengurangan konsumsi air di kantor Cikarang pada 2025?,rag-grounding-guard-v20-20260803,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,7195.61,1.0,,,SKIPPED,,0.0,0,19.26,7214.87,4f53cda18c2baa0c
ID-015,ollama,qwen3-custom:eval-20260803,ID,False,Versi minimum macOS apa yang didukung untuk laptop perusahaan?,Informasi mengenai versi minimum macOS tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,Versi minimum macOS apa yang didukung untuk laptop perusahaan?,rag-grounding-guard-v20-20260803,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,7057.24,1.0,,,SKIPPED,,0.0,0,16.59,7073.83,4f53cda18c2baa0c
ID-016,ollama,qwen3-custom:eval-20260803,ID,True,Berapa banyak tanggungan yang dicakup oleh asuransi kesehatan perusahaan?,Asuransi kesehatan perusahaan mencakup karyawan dan hingga 3 orang tanggungan.,3 tanggungan | asuransi kesehatan,Asuransi kesehatan perusahaan mencakup pekerja dan hingga 3 tanggungan. Tanggungan yang dimaksud mencakup keluarga pekerja yang diakui sebagai anggota keluarga dalam kebijakan asuransi kesehatan perusahaan.,FAQ_Benefits.txt,FAQ_Benefits.txt,FAQ_Benefits.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Berapa banyak tanggungan yang dicakup oleh asuransi kesehatan perusahaan?,rag-grounding-guard-v20-20260803,0,,0,0,0,0,0.0,0.4571,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5174.03,0.0,,,SKIPPED,,0.7845,8711,8743.25,13917.28,d4ccf4601b0e7dcc
ID-017,ollama,qwen3-custom:eval-20260803,ID,True,Apakah perusahaan memberikan manfaat pensiun bagi karyawan?,"Ya, perusahaan memberikan kontribusi ke BPJS Ketenagakerjaan untuk seluruh karyawan.",BPJS Ketenagakerjaan | seluruh karyawan,Perusahaan memberikan manfaat pensiun berupa kontribusi kepada BPJS Ketenagakerjaan untuk semua karyawan.,FAQ_Benefits.txt,FAQ_Benefits.txt,FAQ_Benefits.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Apakah perusahaan memberikan manfaat pensiun bagi karyawan?,rag-grounding-guard-v20-20260803,0,,0,0,0,0,0.0,0.6364,0.5,0.0,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5217.7,0.0,,,SKIPPED,,0.8044,4333,4354.25,9571.95,d4ccf4601b0e7dcc
ID-018,ollama,qwen3-custom:eval-20260803,ID,True,Berapa kuota ukuran mailbox standar untuk karyawan?,Kuota mailbox standar untuk karyawan adalah 50 GB.,50 GB | kuota mailbox,Kuota ukuran mailbox standar untuk karyawan adalah 50 GB.,FAQ_Email_Calendar.txt,FAQ_Email_Calendar.txt,FAQ_Email_Calendar.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Berapa kuota ukuran mailbox standar untuk karyawan?,rag-grounding-guard-v20-20260803,0,,0,0,0,0,0.0,0.9412,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5718.28,0.0,,,SKIPPED,,0.8181,3317,3345.54,9063.82,7e991d0d6368726b
