ID,Model,Model Name,Language,Answerable,Question,Expected Answer,Expected Keywords,Generated Answer,Expected Source,Retrieved Sources,Citations,Pipeline Failed,Failure Category,Failure Stage,Failure Reason,Rejected Native Answer,Citation Validation,Generation Mode,Pipeline Error,Context Count Before Failure,Retrieval Mode,Retrieval Query,Backend Build Version,Generation Failed,Generation Error,Abstained,False Refusal,Correct Unanswerable Refusal,No Citation On Unanswerable,Normalized Exact Match,Token F1,Keyword Coverage,Question Keyword Coverage,Question+Answer Keyword Coverage,Faithfulness,Answer Relevance,Context Precision,Context Recall,Citation Accuracy,Citation Precision,Citation Recall,Citation F1,Retrieval Top K,Precision@K,Recall@K,Hit@K,MRR,Top-1 Accuracy,NDCG@K,First Relevant Rank,Retrieval Debug Available,Retrieval Time (ms),Retrieval No Result,Hallucination,Judge Reason,Judge Error,System Confidence,Backend Response Time (ms),Client Response Time (ms),Estimated Sequential E2E (ms),Context Fingerprint
EN-038,ollama,qwen3-custom:latest,EN,True,Who approves an employee request for access to a software tool?,The system owner approves the software access request submitted through the IT Service Desk.,system owner | IT Service Desk | approves,The system owner approves an employee request for access to a software tool. The request must be submitted via the IT Service Desk.,FAQ_Software_Access.txt,FAQ_Software_Access.txt,FAQ_Software_Access.txt,0,,,,,{},native_model,,1,evaluation_snapshot,Who approves an employee request for access to a software tool?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.7027,1.0,0.3333,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6847.77,0.0,,,SKIPPED,0.6882,3905,3916.84,10764.61,9b3e99c47bcf0dfc
EN-039,ollama,qwen3-custom:latest,EN,True,Through which channels can an employee confidentially report harassment?,Harassment can be reported confidentially to HR or through the whistleblower channel.,HR | whistleblower channel | confidentially,Employees can confidentially report harassment by raising complaints to HR or via the whistleblower channel.,Policy_Anti_Harassment.docx,Policy_Anti_Harassment.docx,Policy_Anti_Harassment.docx,0,,,,,{},native_model,,2,evaluation_snapshot,Through which channels can an employee confidentially report harassment?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.6667,1.0,0.6667,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5747.7,0.0,,,SKIPPED,0.6735,2851,2863.19,8610.89,9855f919a006ec1d
EN-040,ollama,qwen3-custom:latest,EN,True,What must happen before a personal device is used for work email?,The personal device must be enrolled in the mobile device management or MDM system.,enrolled | MDM | mobile device management,The personal device must be enrolled in the mobile device management (MDM) system before it is used for work email.,Policy_BYOD.docx,Policy_BYOD.docx,Policy_BYOD.docx,0,,,,,{},native_model,,2,evaluation_snapshot,What must happen before a personal device is used for work email?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.7647,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5470.97,0.0,,,SKIPPED,0.8552,3549,3569.74,9040.71,4bdb0c022b7ced0d
EN-041,ollama,qwen3-custom:latest,EN,True,How must a potential conflict of interest be disclosed?,A potential conflict of interest must be disclosed to HR in writing.,HR | in writing | conflict of interest,A potential conflict of interest must be disclosed to HR in writing.,Policy_Code_of_Conduct.docx,Policy_Code_of_Conduct.docx,Policy_Code_of_Conduct.docx,0,,,,,{},native_model,,1,evaluation_snapshot,How must a potential conflict of interest be disclosed?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,1.0,1.0,1.0,0.3333,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5829.91,0.0,,,SKIPPED,0.9122,2603,2611.83,8441.74,4d5f11a06d19d08a
EN-042,ollama,qwen3-custom:latest,EN,True,"How quickly must a suspected data breach be reported, and to which address?",A suspected data breach must be reported within one hour to security@nusantaradynamics.co.id.,within 1 hour | security@nusantaradynamics.co.id,A suspected data breach must be reported within 1 hour to security@nusantaradynamics.co.id.,Policy_Data_Security.docx,Policy_Data_Security.docx,Policy_Data_Security.docx,0,,,,,{},native_model,,1,evaluation_snapshot,"How quickly must a suspected data breach be reported, and to which address?",rag-bilingual-eval-v19-20260802,0,,0,0,0,0,1.0,1.0,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5389.5,0.0,,,SKIPPED,0.9115,3134,3168.57,8558.07,e4ea2ff93a3a6c48
EN-043,ollama,qwen3-custom:latest,EN,True,What are the four information-classification levels?,"The four levels are Public, Internal, Confidential, and Restricted.",Public | Internal | Confidential | Restricted,"The four information-classification levels are Public, Internal, Confidential, and Restricted.",Policy_Information_Classification.docx,Policy_Information_Classification.docx,Policy_Information_Classification.docx,0,,,,,{},native_model,,2,evaluation_snapshot,What are the four information-classification levels?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.9,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5875.61,0.0,,,SKIPPED,0.634,2703,2732.84,8608.45,01b8dc84c060d165
EN-044,ollama,qwen3-custom:latest,EN,True,"What are the password length, complexity, and rotation requirements?","Passwords must be at least 12 characters, include uppercase and lowercase letters, a number, and a symbol, and be changed every 90 days.",12 characters | upper case | lower case | number | symbol | 90 days,"Password length must be at least 12 characters and include upper case, lower case, a number, and a symbol. Passwords must be changed every 90 days, and the last 5 passwords cannot be reused.",Policy_Password.docx,Policy_Password.docx,Policy_Password.docx,0,,,,,{},native_model,,2,evaluation_snapshot,"What are the password length, complexity, and rotation requirements?",rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.8,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5404.31,0.0,,,SKIPPED,0.5932,5958,5972.87,11377.18,76b012b3543ed8e1
EN-045,ollama,qwen3-custom:latest,EN,True,Who approves a purchase valued between IDR 10 million and IDR 50 million?,A department head approves purchases valued from IDR 10 million to IDR 50 million.,department head | IDR 10-50 million,The purchase valued between IDR 10 million and IDR 50 million requires approval from the department head.,Policy_Procurement_Threshold.docx,SOP_Procurement.pdf | Policy_Procurement_Threshold.docx,Policy_Procurement_Threshold.docx,0,,,,,{},native_model,,2,evaluation_snapshot,Who approves a purchase valued between IDR 10 million and IDR 50 million?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.6452,1.0,0.5,1.0,,,0.5,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,0.5,0.0,0.6309,2.0,1,5376.18,0.0,,,SKIPPED,0.6372,3323,3331.02,8707.2,c872cb463779748d
EN-046,ollama,qwen3-custom:latest,EN,False,What is the direct password-reset URL?,The indexed documents do not provide a direct password-reset URL; they only instruct employees to raise an IT Helpdesk ticket through the portal.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,What is the direct password-reset URL?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,1830.72,1.0,,,SKIPPED,0.0,1,13.98,1844.7,4f53cda18c2baa0c
EN-047,ollama,qwen3-custom:latest,EN,False,What is the full street address of the company headquarters?,The company headquarters address is not available in the indexed documents.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,What is the full street address of the company headquarters?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,2171.15,1.0,,,SKIPPED,0.0,0,12.11,2183.26,4f53cda18c2baa0c
EN-048,ollama,qwen3-custom:latest,EN,False,How often is a full disaster-recovery failover exercise conducted?,The indexed documents do not state a schedule for a full disaster-recovery failover exercise.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,How often is a full disaster-recovery failover exercise conducted?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,2069.0,1.0,,,SKIPPED,0.0,0,31.16,2100.16,4f53cda18c2baa0c
EN-049,ollama,qwen3-custom:latest,EN,False,What is the maximum permitted email attachment size?,The maximum email attachment size is not stated in the indexed documents.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,What is the maximum permitted email attachment size?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,1978.76,1.0,,,SKIPPED,0.0,0,35.37,2014.13,4f53cda18c2baa0c
EN-050,ollama,qwen3-custom:latest,EN,False,What is the maximum file-upload size in the customer portal?,The indexed documents do not specify a maximum file-upload size for the customer portal.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,What is the maximum file-upload size in the customer portal?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,1856.62,1.0,,,SKIPPED,0.0,0,13.13,1869.75,4f53cda18c2baa0c
ID-001,ollama,qwen3-custom:latest,ID,True,Bagaimana cara mereset kata sandi dan berapa lama prosesnya?,Ajukan tiket ke IT Helpdesk melalui portal. Reset diproses dalam waktu 1x24 jam.,IT Helpdesk | portal | 1x24 jam,Cara mereset kata sandi adalah dengan mengajukan tiket ke IT Helpdesk melalui portal. Proses reset kata sandi memakan waktu maksimal 1 hari kerja.,FAQ_IT_Support.txt,FAQ_IT_Support.txt,FAQ_IT_Support.txt,0,,,,,{},native_model,,1,evaluation_snapshot,Bagaimana cara mereset kata sandi dan berapa lama prosesnya?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.4444,0.6667,0.0,0.6667,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7232.4,0.0,,,SKIPPED,0.796,5761,5769.48,13001.88,e71e7b350ab8b0df
ID-002,ollama,qwen3-custom:latest,ID,True,Berapa tunjangan satu kali untuk perlengkapan kerja dari rumah?,Tunjangan satu kali untuk home office adalah IDR 1.500.000.,IDR 1.500.000 | tunjangan satu kali | home office,Tunjangan satu kali untuk perlengkapan kerja dari rumah adalah IDR 1.500.000. Jumlah tersebut merupakan alokasi satu kali yang diberikan oleh perusahaan.,FAQ_Remote_Work.txt,FAQ_Remote_Work.txt,FAQ_Remote_Work.txt,0,,,,,{},native_model,,1,evaluation_snapshot,Berapa tunjangan satu kali untuk perlengkapan kerja dari rumah?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.4667,0.6667,0.3333,0.6667,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7110.2,0.0,,,SKIPPED,0.7762,5372,5383.81,12494.01,1e2fd9d683a6e7a8
ID-003,ollama,qwen3-custom:latest,ID,True,Berapa maksimum sisa cuti tahunan yang boleh dibawa ke tahun berikutnya?,Maksimum enam hari cuti yang tidak terpakai dapat dibawa ke tahun berikutnya.,6 hari | tahun berikutnya,Maksimum sisa cuti tahunan yang boleh dibawa ke tahun berikutnya adalah 6 hari.,Policy_Leave.docx,Policy_Leave.docx,Policy_Leave.docx,0,,,,,{},native_model,,2,evaluation_snapshot,Berapa maksimum sisa cuti tahunan yang boleh dibawa ke tahun berikutnya?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.72,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7364.54,0.0,,,SKIPPED,0.5647,3886,3895.46,11260.0,02e341e1f0c25782
ID-004,ollama,qwen3-custom:latest,ID,True,Pada jam berapa pekerja remote wajib tersedia selama core hours?,Pekerja remote wajib tersedia pada pukul 10.00 sampai 16.00 WIB.,10.00 | 16.00 | WIB,Pekerja remote wajib tersedia selama jam core hours dari pukul 10:00 hingga 16:00 WIB. Jam tersebut berlaku untuk semua pekerja remote sesuai dengan kebijakan yang berlaku.,Policy_WFH.docx,Policy_WFH.docx,Policy_WFH.docx,0,,,,,{},native_model,,1,evaluation_snapshot,Pada jam berapa pekerja remote wajib tersedia selama core hours?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.4444,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6985.26,0.0,,,SKIPPED,0.9038,6139,6147.91,13133.17,7a890c38baf9592c
ID-005,ollama,qwen3-custom:latest,ID,True,Berapa pendapatan tahun 2025 dan margin laba bersih perusahaan?,Pendapatan tahun 2025 adalah IDR 158 miliar dengan margin laba bersih 14%.,IDR 158 miliar | 14% | margin laba bersih,Pendapatan tahun 2025 perusahaan adalah IDR 158 miliar. Margin laba bersih perusahaan adalah 14%.,Report_Financial_FY2025.pdf,Report_Financial_FY2025.pdf,Report_Financial_FY2025.pdf,0,,,,,{},native_model,,1,evaluation_snapshot,Berapa pendapatan tahun 2025 dan margin laba bersih perusahaan?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.8462,1.0,0.3333,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6165.71,0.0,,,SKIPPED,0.8741,4532,4540.71,10706.42,3b5fafbea60f76b6
ID-006,ollama,qwen3-custom:latest,ID,True,Apa penyebab utama gangguan portal pelanggan pada 14 Oktober 2025?,Penyebab utamanya adalah sertifikat TLS yang kedaluwarsa pada API gateway.,sertifikat TLS kedaluwarsa | API Gateway,Penyebab utama gangguan portal pelanggan pada 14 Oktober 2025 adalah sertifikat TLS yang telah kedaluwarsa pada gateway API.,Report_Incident_Postmortem.pdf,Report_Incident_Postmortem.pdf,Report_Incident_Postmortem.pdf,0,,,,,{},native_model,,1,evaluation_snapshot,Apa penyebab utama gangguan portal pelanggan pada 14 Oktober 2025?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.6429,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7159.01,0.0,,,SKIPPED,0.8365,4946,4956.78,12115.79,f696eb004287d0fd
ID-007,ollama,qwen3-custom:latest,ID,True,Untuk pengeluaran sebesar berapa bukti pembayaran asli wajib disertakan?,Bukti pembayaran asli wajib disertakan untuk setiap satu pengeluaran di atas IDR 150.000.,di atas IDR 150.000 | bukti pembayaran asli,Bukti pembayaran asli wajib disertakan untuk setiap pengeluaran yang melebihi IDR 150.000.,SOP_Expense_Reimbursement.pdf,SOP_Expense_Reimbursement.pdf,SOP_Expense_Reimbursement.pdf,0,,,,,{},native_model,,1,evaluation_snapshot,Untuk pengeluaran sebesar berapa bukti pembayaran asli wajib disertakan?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.8,0.5,0.5,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7462.58,0.0,,,SKIPPED,0.8045,4805,4825.66,12288.24,ed024e7a52c26e22
ID-008,ollama,qwen3-custom:latest,ID,True,Berapa lama batas waktu IT untuk mencabut seluruh akses sistem karyawan yang keluar?,IT harus mencabut seluruh akses sistem dalam waktu dua jam sejak waktu keluar karyawan.,2 jam | seluruh akses sistem,Batas waktu IT untuk mencabut seluruh akses sistem karyawan yang keluar adalah dalam 2 jam setelah waktu keluarnya karyawan. Akses sistem akan dicabut oleh IT dalam jangka waktu tersebut.,SOP_Offboarding.pdf,SOP_Offboarding.pdf,SOP_Offboarding.pdf,0,,,,,{},native_model,,1,evaluation_snapshot,Berapa lama batas waktu IT untuk mencabut seluruh akses sistem karyawan yang keluar?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.5581,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,8672.57,0.0,,,SKIPPED,0.8306,6139,6147.65,14820.22,4ced6a62b184a52d
ID-009,ollama,qwen3-custom:latest,ID,True,Berapa nilai RTO dan RPO pada rencana pemulihan bencana?,RTO adalah empat jam dan RPO adalah satu jam.,RTO | 4 jam | RPO | 1 jam,Nilai RTO adalah 4 jam dan RPO adalah 1 jam.,TECH_Disaster_Recovery.txt,TECH_Disaster_Recovery.txt,TECH_Disaster_Recovery.txt,0,,,,,{},native_model,,1,evaluation_snapshot,Berapa nilai RTO dan RPO pada rencana pemulihan bencana?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.9474,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,8075.0,0.0,,,SKIPPED,0.895,2949,2957.02,11032.02,cf982f6703d73605
ID-010,ollama,qwen3-custom:latest,ID,True,Aplikasi apa yang digunakan untuk koneksi VPN dan apakah MFA diwajibkan?,"Karyawan menggunakan klien WireGuard, dan akses VPN wajib memakai autentikasi multifaktor.",WireGuard | autentikasi multifaktor | VPN,Aplikasi yang digunakan untuk koneksi VPN adalah WireGuard. MFA diwajibkan untuk akses VPN.,TECH_VPN_Setup.txt,TECH_VPN_Setup.txt | Policy_Password.docx,TECH_VPN_Setup.txt,0,,,,,{},native_model,,2,evaluation_snapshot,Aplikasi apa yang digunakan untuk koneksi VPN dan apakah MFA diwajibkan?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.25,0.6667,0.3333,0.6667,,,0.5,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,8009.46,0.0,,,SKIPPED,0.8617,4183,4196.85,12206.31,1e9b3e83274abf9b
ID-011,ollama,qwen3-custom:latest,ID,False,Berapa lama cuti melahirkan yang diberikan perusahaan?,Informasi mengenai durasi cuti melahirkan tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,Berapa lama cuti melahirkan yang diberikan perusahaan?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,9015.54,1.0,,,SKIPPED,0.0,0,15.16,9030.7,4f53cda18c2baa0c
ID-012,ollama,qwen3-custom:latest,ID,False,Apakah perusahaan memberikan subsidi makan siang di kantin?,Informasi mengenai subsidi makan siang di kantin tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,Apakah perusahaan memberikan subsidi makan siang di kantin?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,9985.41,1.0,,,SKIPPED,0.0,0,10.2,9995.61,4f53cda18c2baa0c
ID-013,ollama,qwen3-custom:latest,ID,False,Berapa pendapatan resmi perusahaan untuk tahun penuh 2026?,Laporan pendapatan tahun penuh 2026 tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,Berapa pendapatan resmi perusahaan untuk tahun penuh 2026?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,17680.01,1.0,,,SKIPPED,0.0,0,8.86,17688.87,4f53cda18c2baa0c
ID-014,ollama,qwen3-custom:latest,ID,False,Berapa persen pengurangan konsumsi air di kantor Cikarang pada 2025?,Informasi mengenai pengurangan konsumsi air di kantor Cikarang tidak tersedia; dokumen hanya menyebut konsumsi listrik.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,Berapa persen pengurangan konsumsi air di kantor Cikarang pada 2025?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,9895.05,1.0,,,SKIPPED,0.0,0,28.86,9923.91,4f53cda18c2baa0c
ID-015,ollama,qwen3-custom:latest,ID,False,Versi minimum macOS apa yang didukung untuk laptop perusahaan?,Informasi mengenai versi minimum macOS tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,Versi minimum macOS apa yang didukung untuk laptop perusahaan?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,8157.06,1.0,,,SKIPPED,0.0,0,33.61,8190.67,4f53cda18c2baa0c
ID-016,ollama,qwen3-custom:latest,ID,True,Berapa banyak tanggungan yang dicakup oleh asuransi kesehatan perusahaan?,Asuransi kesehatan perusahaan mencakup karyawan dan hingga 3 orang tanggungan.,3 tanggungan | asuransi kesehatan,Asuransi kesehatan perusahaan mencakup pekerja dan hingga 3 tanggungan. Tanggungan yang dimaksud mencakup keluarga pekerja yang diakui sebagai anggota keluarga dalam kebijakan asuransi kesehatan perusahaan.,FAQ_Benefits.txt,FAQ_Benefits.txt,FAQ_Benefits.txt,0,,,,,{},native_model,,1,evaluation_snapshot,Berapa banyak tanggungan yang dicakup oleh asuransi kesehatan perusahaan?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.4571,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7399.37,0.0,,,SKIPPED,0.7845,7535,7544.87,14944.24,d4ccf4601b0e7dcc
ID-017,ollama,qwen3-custom:latest,ID,True,Apakah perusahaan memberikan manfaat pensiun bagi karyawan?,"Ya, perusahaan memberikan kontribusi ke BPJS Ketenagakerjaan untuk seluruh karyawan.",BPJS Ketenagakerjaan | seluruh karyawan,Perusahaan memberikan manfaat pensiun berupa kontribusi kepada BPJS Ketenagakerjaan untuk semua karyawan.,FAQ_Benefits.txt,FAQ_Benefits.txt,FAQ_Benefits.txt,0,,,,,{},native_model,,1,evaluation_snapshot,Apakah perusahaan memberikan manfaat pensiun bagi karyawan?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.6364,0.5,0.0,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7288.25,0.0,,,SKIPPED,0.8044,4162,4175.23,11463.48,d4ccf4601b0e7dcc
ID-018,ollama,qwen3-custom:latest,ID,True,Berapa kuota ukuran mailbox standar untuk karyawan?,Kuota mailbox standar untuk karyawan adalah 50 GB.,50 GB | kuota mailbox,Kuota ukuran mailbox standar untuk karyawan adalah 50 GB.,FAQ_Email_Calendar.txt,FAQ_Email_Calendar.txt,FAQ_Email_Calendar.txt,0,,,,,{},native_model,,1,evaluation_snapshot,Berapa kuota ukuran mailbox standar untuk karyawan?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.9412,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,8273.99,0.0,,,SKIPPED,0.8181,3175,3203.19,11477.18,7e991d0d6368726b
ID-019,ollama,qwen3-custom:latest,ID,True,Bagaimana cara membagikan kalender kepada rekan kerja?,Gunakan opsi calendar sharing dan berikan akses lihat (view access) kepada rekan kerja terkait.,calendar sharing | akses lihat,Gunakan opsi berbagi kalender dan beri akses tampilan kepada rekan kerja yang relevan.,FAQ_Email_Calendar.txt,FAQ_Email_Calendar.txt,FAQ_Email_Calendar.txt,0,,,,,{},native_model,,1,evaluation_snapshot,Bagaimana cara membagikan kalender kepada rekan kerja?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.5185,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7777.6,0.0,,,SKIPPED,0.7489,4113,4122.72,11900.32,7e991d0d6368726b
ID-020,ollama,qwen3-custom:latest,ID,True,Berapa biaya penggantian kartu akses karyawan yang hilang?,"Biaya penggantian kartu akses adalah IDR 50.000, diajukan di meja resepsionis.",IDR 50.000 | penggantian kartu akses,Biaya penggantian kartu akses karyawan yang hilang adalah IDR 50.000. Penggantian kartu akses dapat dilakukan dengan mengajukan permohonan di meja depan.,FAQ_Facilities.txt,FAQ_Facilities.txt,FAQ_Facilities.txt,0,,,,,{},native_model,,1,evaluation_snapshot,Berapa biaya penggantian kartu akses karyawan yang hilang?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.5625,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,8839.07,0.0,,,SKIPPED,0.7833,5796,5804.59,14643.66,00fcbd1201ceae71
ID-021,ollama,qwen3-custom:latest,ID,True,Di mana lokasi parkir karyawan tersedia?,Parkir karyawan tersedia di Basement 2.,Basement 2 | parkir karyawan,Parkir karyawan tersedia di Basement 2.,FAQ_Facilities.txt,FAQ_Facilities.txt,FAQ_Facilities.txt,0,,,,,{},native_model,,1,evaluation_snapshot,Di mana lokasi parkir karyawan tersedia?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,1.0,1.0,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5869.91,0.0,,,SKIPPED,0.7313,2586,2598.14,8468.05,00fcbd1201ceae71
ID-022,ollama,qwen3-custom:latest,ID,True,Di mana karyawan dapat menemukan slip gaji mereka?,Slip gaji tersedia di HR portal pada bagian My Documents setelah tanggal 25.,HR portal | My Documents | setelah tanggal 25,Karyawan dapat menemukan slip gaji mereka di portal HR dalam bagian My Documents setelah tanggal 25.,FAQ_HR.txt,FAQ_HR.txt,FAQ_HR.txt,0,,,,,{},native_model,,1,evaluation_snapshot,Di mana karyawan dapat menemukan slip gaji mereka?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.7586,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7342.4,0.0,,,SKIPPED,0.7656,3314,3320.96,10663.36,b6953374d0452fd4
