ID,Model,Model Name,Language,Answerable,Question,Expected Answer,Expected Keywords,Generated Answer,Expected Source,Retrieved Sources,Citations,Pipeline Failed,Failure Category,Failure Stage,Failure Reason,Rejected Native Answer,Citation Validation,Generation Mode,Pipeline Error,Context Count Before Failure,Retrieval Mode,Retrieval Query,Backend Build Version,Generation Failed,Generation Error,Abstained,False Refusal,Correct Unanswerable Refusal,No Citation On Unanswerable,Normalized Exact Match,Token F1,Keyword Coverage,Question Keyword Coverage,Question+Answer Keyword Coverage,Faithfulness,Answer Relevance,Context Precision,Context Recall,Citation Accuracy,Citation Precision,Citation Recall,Citation F1,Retrieval Top K,Precision@K,Recall@K,Hit@K,MRR,Top-1 Accuracy,NDCG@K,First Relevant Rank,Retrieval Debug Available,Retrieval Time (ms),Retrieval No Result,Hallucination,Judge Reason,Judge Error,System Confidence,Backend Response Time (ms),Client Response Time (ms),Estimated Sequential E2E (ms),Context Fingerprint
EN-035,gemini,gemini-3.5-flash,EN,True,What documents or details should a new employee bring on the first day?,"A new employee should bring a valid ID, a tax ID or NPWP, and bank account details.",valid ID | NPWP | bank account details,,FAQ_Onboarding.txt,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,What documents or details should a new employee bring on the first day?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6205.59,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,6205.59,4f53cda18c2baa0c
EN-036,gemini,gemini-3.5-flash,EN,True,When is salary paid if the 25th falls on a holiday?,Salary is paid on the prior working day when the 25th is a holiday.,prior working day | 25th | holiday,,FAQ_Payroll.txt,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,When is salary paid if the 25th falls on a holiday?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.6667,0.6667,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6623.62,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,6623.62,4f53cda18c2baa0c
EN-037,gemini,gemini-3.5-flash,EN,True,What should an employee do after receiving a suspicious email?,The employee should not click any links and should report the email using the Report Phishing button.,not click any links | Report Phishing button,,FAQ_Security_Awareness.txt,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,What should an employee do after receiving a suspicious email?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6404.61,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,6404.61,4f53cda18c2baa0c
EN-038,gemini,gemini-3.5-flash,EN,True,Who approves an employee request for access to a software tool?,The system owner approves the software access request submitted through the IT Service Desk.,system owner | IT Service Desk | approves,,FAQ_Software_Access.txt,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,Who approves an employee request for access to a software tool?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.3333,0.3333,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6295.98,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,6295.98,4f53cda18c2baa0c
EN-039,gemini,gemini-3.5-flash,EN,True,Through which channels can an employee confidentially report harassment?,Harassment can be reported confidentially to HR or through the whistleblower channel.,HR | whistleblower channel | confidentially,,Policy_Anti_Harassment.docx,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,Through which channels can an employee confidentially report harassment?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.6667,0.6667,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5995.35,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,5995.35,4f53cda18c2baa0c
EN-040,gemini,gemini-3.5-flash,EN,True,What must happen before a personal device is used for work email?,The personal device must be enrolled in the mobile device management or MDM system.,enrolled | MDM | mobile device management,,Policy_BYOD.docx,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,What must happen before a personal device is used for work email?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5676.07,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,5676.07,4f53cda18c2baa0c
EN-041,gemini,gemini-3.5-flash,EN,True,How must a potential conflict of interest be disclosed?,A potential conflict of interest must be disclosed to HR in writing.,HR | in writing | conflict of interest,,Policy_Code_of_Conduct.docx,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,How must a potential conflict of interest be disclosed?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.3333,0.3333,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5735.08,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,5735.08,4f53cda18c2baa0c
EN-042,gemini,gemini-3.5-flash,EN,True,"How quickly must a suspected data breach be reported, and to which address?",A suspected data breach must be reported within one hour to security@nusantaradynamics.co.id.,within 1 hour | security@nusantaradynamics.co.id,,Policy_Data_Security.docx,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,"How quickly must a suspected data breach be reported, and to which address?",,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5235.57,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,5235.57,4f53cda18c2baa0c
EN-043,gemini,gemini-3.5-flash,EN,True,What are the four information-classification levels?,"The four levels are Public, Internal, Confidential, and Restricted.",Public | Internal | Confidential | Restricted,,Policy_Information_Classification.docx,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,What are the four information-classification levels?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5449.82,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,5449.82,4f53cda18c2baa0c
EN-044,gemini,gemini-3.5-flash,EN,True,"What are the password length, complexity, and rotation requirements?","Passwords must be at least 12 characters, include uppercase and lowercase letters, a number, and a symbol, and be changed every 90 days.",12 characters | upper case | lower case | number | symbol | 90 days,,Policy_Password.docx,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,"What are the password length, complexity, and rotation requirements?",,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5358.71,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,5358.71,4f53cda18c2baa0c
EN-045,gemini,gemini-3.5-flash,EN,True,Who approves a purchase valued between IDR 10 million and IDR 50 million?,A department head approves purchases valued from IDR 10 million to IDR 50 million.,department head | IDR 10-50 million,,Policy_Procurement_Threshold.docx,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,Who approves a purchase valued between IDR 10 million and IDR 50 million?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.5,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,0.5,0.0,0.6309,2.0,1,5723.35,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,5723.35,4f53cda18c2baa0c
EN-046,gemini,gemini-3.5-flash,EN,False,What is the direct password-reset URL?,The indexed documents do not provide a direct password-reset URL; they only instruct employees to raise an IT Helpdesk ticket through the portal.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,What is the direct password-reset URL?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,1674.01,1.0,,,SKIPPED,0.0,0,13.2,1687.21,4f53cda18c2baa0c
EN-047,gemini,gemini-3.5-flash,EN,False,What is the full street address of the company headquarters?,The company headquarters address is not available in the indexed documents.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,What is the full street address of the company headquarters?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,2218.8,1.0,,,SKIPPED,0.0,0,13.98,2232.78,4f53cda18c2baa0c
EN-048,gemini,gemini-3.5-flash,EN,False,How often is a full disaster-recovery failover exercise conducted?,The indexed documents do not state a schedule for a full disaster-recovery failover exercise.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,How often is a full disaster-recovery failover exercise conducted?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,2000.94,1.0,,,SKIPPED,0.0,0,14.11,2015.05,4f53cda18c2baa0c
EN-049,gemini,gemini-3.5-flash,EN,False,What is the maximum permitted email attachment size?,The maximum email attachment size is not stated in the indexed documents.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,What is the maximum permitted email attachment size?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,1809.44,1.0,,,SKIPPED,0.0,0,16.6,1826.04,4f53cda18c2baa0c
EN-050,gemini,gemini-3.5-flash,EN,False,What is the maximum file-upload size in the customer portal?,The indexed documents do not specify a maximum file-upload size for the customer portal.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,What is the maximum file-upload size in the customer portal?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,2055.99,1.0,,,SKIPPED,0.0,0,14.93,2070.92,4f53cda18c2baa0c
ID-001,gemini,gemini-3.5-flash,ID,True,Bagaimana cara mereset kata sandi dan berapa lama prosesnya?,Ajukan tiket ke IT Helpdesk melalui portal. Reset diproses dalam waktu 1x24 jam.,IT Helpdesk | portal | 1x24 jam,,FAQ_IT_Support.txt,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,Bagaimana cara mereset kata sandi dan berapa lama prosesnya?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7024.7,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,7024.7,4f53cda18c2baa0c
ID-002,gemini,gemini-3.5-flash,ID,True,Berapa tunjangan satu kali untuk perlengkapan kerja dari rumah?,Tunjangan satu kali untuk home office adalah IDR 1.500.000.,IDR 1.500.000 | tunjangan satu kali | home office,,FAQ_Remote_Work.txt,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,Berapa tunjangan satu kali untuk perlengkapan kerja dari rumah?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.3333,0.3333,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7458.79,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,7458.79,4f53cda18c2baa0c
ID-003,gemini,gemini-3.5-flash,ID,True,Berapa maksimum sisa cuti tahunan yang boleh dibawa ke tahun berikutnya?,Maksimum enam hari cuti yang tidak terpakai dapat dibawa ke tahun berikutnya.,6 hari | tahun berikutnya,,Policy_Leave.docx,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,Berapa maksimum sisa cuti tahunan yang boleh dibawa ke tahun berikutnya?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.5,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6997.68,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,6997.68,4f53cda18c2baa0c
ID-004,gemini,gemini-3.5-flash,ID,True,Pada jam berapa pekerja remote wajib tersedia selama core hours?,Pekerja remote wajib tersedia pada pukul 10.00 sampai 16.00 WIB.,10.00 | 16.00 | WIB,,Policy_WFH.docx,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,Pada jam berapa pekerja remote wajib tersedia selama core hours?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7745.61,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,7745.61,4f53cda18c2baa0c
ID-005,gemini,gemini-3.5-flash,ID,True,Berapa pendapatan tahun 2025 dan margin laba bersih perusahaan?,Pendapatan tahun 2025 adalah IDR 158 miliar dengan margin laba bersih 14%.,IDR 158 miliar | 14% | margin laba bersih,,Report_Financial_FY2025.pdf,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,Berapa pendapatan tahun 2025 dan margin laba bersih perusahaan?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.3333,0.3333,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6293.97,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,6293.97,4f53cda18c2baa0c
ID-006,gemini,gemini-3.5-flash,ID,True,Apa penyebab utama gangguan portal pelanggan pada 14 Oktober 2025?,Penyebab utamanya adalah sertifikat TLS yang kedaluwarsa pada API gateway.,sertifikat TLS kedaluwarsa | API Gateway,,Report_Incident_Postmortem.pdf,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,Apa penyebab utama gangguan portal pelanggan pada 14 Oktober 2025?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6731.8,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,6731.8,4f53cda18c2baa0c
ID-007,gemini,gemini-3.5-flash,ID,True,Untuk pengeluaran sebesar berapa bukti pembayaran asli wajib disertakan?,Bukti pembayaran asli wajib disertakan untuk setiap satu pengeluaran di atas IDR 150.000.,di atas IDR 150.000 | bukti pembayaran asli,,SOP_Expense_Reimbursement.pdf,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,Untuk pengeluaran sebesar berapa bukti pembayaran asli wajib disertakan?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.5,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7250.58,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,7250.58,4f53cda18c2baa0c
ID-008,gemini,gemini-3.5-flash,ID,True,Berapa lama batas waktu IT untuk mencabut seluruh akses sistem karyawan yang keluar?,IT harus mencabut seluruh akses sistem dalam waktu dua jam sejak waktu keluar karyawan.,2 jam | seluruh akses sistem,,SOP_Offboarding.pdf,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,Berapa lama batas waktu IT untuk mencabut seluruh akses sistem karyawan yang keluar?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.5,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,9072.96,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,9072.96,4f53cda18c2baa0c
ID-009,gemini,gemini-3.5-flash,ID,True,Berapa nilai RTO dan RPO pada rencana pemulihan bencana?,RTO adalah empat jam dan RPO adalah satu jam.,RTO | 4 jam | RPO | 1 jam,,TECH_Disaster_Recovery.txt,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,Berapa nilai RTO dan RPO pada rencana pemulihan bencana?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.5,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,8266.22,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,8266.22,4f53cda18c2baa0c
ID-010,gemini,gemini-3.5-flash,ID,True,Aplikasi apa yang digunakan untuk koneksi VPN dan apakah MFA diwajibkan?,"Karyawan menggunakan klien WireGuard, dan akses VPN wajib memakai autentikasi multifaktor.",WireGuard | autentikasi multifaktor | VPN,,TECH_VPN_Setup.txt,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,Aplikasi apa yang digunakan untuk koneksi VPN dan apakah MFA diwajibkan?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.3333,0.3333,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7438.72,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,7438.72,4f53cda18c2baa0c
ID-011,gemini,gemini-3.5-flash,ID,False,Berapa lama cuti melahirkan yang diberikan perusahaan?,Informasi mengenai durasi cuti melahirkan tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,Berapa lama cuti melahirkan yang diberikan perusahaan?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,9577.15,1.0,,,SKIPPED,0.0,0,10.54,9587.69,4f53cda18c2baa0c
ID-012,gemini,gemini-3.5-flash,ID,False,Apakah perusahaan memberikan subsidi makan siang di kantin?,Informasi mengenai subsidi makan siang di kantin tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,Apakah perusahaan memberikan subsidi makan siang di kantin?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,10968.75,1.0,,,SKIPPED,0.0,0,22.4,10991.15,4f53cda18c2baa0c
ID-013,gemini,gemini-3.5-flash,ID,False,Berapa pendapatan resmi perusahaan untuk tahun penuh 2026?,Laporan pendapatan tahun penuh 2026 tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,Berapa pendapatan resmi perusahaan untuk tahun penuh 2026?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,17415.85,1.0,,,SKIPPED,0.0,0,20.67,17436.52,4f53cda18c2baa0c
ID-014,gemini,gemini-3.5-flash,ID,False,Berapa persen pengurangan konsumsi air di kantor Cikarang pada 2025?,Informasi mengenai pengurangan konsumsi air di kantor Cikarang tidak tersedia; dokumen hanya menyebut konsumsi listrik.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,Berapa persen pengurangan konsumsi air di kantor Cikarang pada 2025?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,11687.73,1.0,,,SKIPPED,0.0,0,9.73,11697.46,4f53cda18c2baa0c
ID-015,gemini,gemini-3.5-flash,ID,False,Versi minimum macOS apa yang didukung untuk laptop perusahaan?,Informasi mengenai versi minimum macOS tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,Versi minimum macOS apa yang didukung untuk laptop perusahaan?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,9925.4,1.0,,,SKIPPED,0.0,0,12.97,9938.37,4f53cda18c2baa0c
ID-016,gemini,gemini-3.5-flash,ID,True,Berapa banyak tanggungan yang dicakup oleh asuransi kesehatan perusahaan?,Asuransi kesehatan perusahaan mencakup karyawan dan hingga 3 orang tanggungan.,3 tanggungan | asuransi kesehatan,,FAQ_Benefits.txt,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,Berapa banyak tanggungan yang dicakup oleh asuransi kesehatan perusahaan?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.5,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7680.69,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,7680.69,4f53cda18c2baa0c
ID-017,gemini,gemini-3.5-flash,ID,True,Apakah perusahaan memberikan manfaat pensiun bagi karyawan?,"Ya, perusahaan memberikan kontribusi ke BPJS Ketenagakerjaan untuk seluruh karyawan.",BPJS Ketenagakerjaan | seluruh karyawan,,FAQ_Benefits.txt,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,Apakah perusahaan memberikan manfaat pensiun bagi karyawan?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7628.27,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,7628.27,4f53cda18c2baa0c
ID-018,gemini,gemini-3.5-flash,ID,True,Berapa kuota ukuran mailbox standar untuk karyawan?,Kuota mailbox standar untuk karyawan adalah 50 GB.,50 GB | kuota mailbox,,FAQ_Email_Calendar.txt,,,1,generation_or_provider,,,,{},,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,original,Berapa kuota ukuran mailbox standar untuk karyawan?,,1,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,0,1,0,0,0.0,0.0,0.0,0.5,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,8457.61,1.0,,500 Server Error: Internal Server Error for url: http://127.0.0.1:8000/api/admin/evaluation/chat,GENERATION_FAILED,0,,0.0,8457.61,4f53cda18c2baa0c
