ID,Model,Model Name,Language,Answerable,Question,Expected Answer,Expected Keywords,Generated Answer,Expected Source,Retrieved Sources,Citations,Pipeline Failed,Failure Category,Failure Stage,Failure Reason,Rejected Native Answer,Citation Validation,Generation Mode,Pipeline Error,Context Count Before Failure,Retrieval Mode,Retrieval Query,Backend Build Version,Generation Failed,Generation Error,Abstained,False Refusal,Correct Unanswerable Refusal,No Citation On Unanswerable,Normalized Exact Match,Token F1,Keyword Coverage,Question Keyword Coverage,Question+Answer Keyword Coverage,Faithfulness,Answer Relevance,Context Precision,Context Recall,Citation Accuracy,Citation Precision,Citation Recall,Citation F1,Retrieval Top K,Precision@K,Recall@K,Hit@K,MRR,Top-1 Accuracy,NDCG@K,First Relevant Rank,Retrieval Debug Available,Retrieval Time (ms),Retrieval No Result,Hallucination,Judge Reason,Judge Error,System Confidence,Backend Response Time (ms),Client Response Time (ms),Estimated Sequential E2E (ms),Context Fingerprint
EN-031,groq,llama-3.3-70b-versatile,EN,True,How many dependents are covered by the company health insurance plan?,The company health insurance plan covers employees and up to three dependents.,up to 3 dependents | health insurance,"The company health insurance plan covers up to 3 dependents. Employees are also covered by this plan, which provides health insurance benefits to them and their dependents. The company also contributes to BPJS Ketenagakerjaan, a pension benefit, for all employees, indicating a comprehensive approach to employee benefits. This suggests that the company prioritizes the well-being of its employees and their families.",FAQ_Benefits.txt,FAQ_Benefits.txt,FAQ_Benefits.txt,0,,,,,{},native_model,,1,evaluation_snapshot,How many dependents are covered by the company health insurance plan?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.3243,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5553.92,0.0,,,SKIPPED,0.8617,3838,3846.7,9400.62,c6f25911ed0ef96f
EN-032,groq,llama-3.3-70b-versatile,EN,True,What is the standard employee mailbox quota?,The standard mailbox quota is 50 GB.,50 GB | mailbox quota,"The standard employee mailbox quota is 50 GB. This quota applies to all employee mailboxes, indicating a uniform allocation of storage space for email. The specified quota suggests that employees are expected to manage their email storage within this limit, potentially receiving notifications when approaching the maximum capacity. This standardization helps maintain efficient email system operations.",FAQ_Email_Calendar.txt,FAQ_Email_Calendar.txt,FAQ_Email_Calendar.txt,0,,,,,{},native_model,,1,evaluation_snapshot,What is the standard employee mailbox quota?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.2222,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5634.17,0.0,,,SKIPPED,0.8606,2850,2860.04,8494.21,829c81bc6a8aa970
EN-033,groq,llama-3.3-70b-versatile,EN,True,How much does a replacement employee access card cost?,"A replacement access card costs IDR 50,000.","IDR 50,000 | replacement access card","A replacement employee access card costs IDR 50,000. This fee applies when requesting a replacement card at the front desk. The front desk is the designated location for obtaining a new card, implying that it is the central point of contact for such requests. The replacement fee is a fixed amount, suggesting a standardized charge for all employees requiring a new access card.",FAQ_Facilities.txt,FAQ_Facilities.txt,FAQ_Facilities.txt,0,,,,,{},native_model,,1,evaluation_snapshot,How much does a replacement employee access card cost?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.2,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5927.71,0.0,,,SKIPPED,0.5925,3515,3527.0,9454.71,2ff04c2ba0ea1367
EN-034,groq,llama-3.3-70b-versatile,EN,True,Where and when can employees find their payslips?,Payslips are available after the 25th in the HR portal under My Documents.,HR portal | My Documents | after the 25th,"Employees can find their payslips in the HR portal under My Documents. Payslips are available after the 25th, indicating a specific timeline for access. The HR portal serves as a centralized location for employees to retrieve their payslips, providing a convenient and organized system. This arrangement allows employees to easily view and manage their payslips in one designated area.",FAQ_HR.txt,FAQ_HR.txt,FAQ_HR.txt,0,,,,,{},native_model,,1,evaluation_snapshot,Where and when can employees find their payslips?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.3611,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5516.7,0.0,,,SKIPPED,0.7784,4238,4250.02,9766.72,70dbdb26de7bd0f2
EN-035,groq,llama-3.3-70b-versatile,EN,True,What documents or details should a new employee bring on the first day?,"A new employee should bring a valid ID, a tax ID or NPWP, and bank account details.",valid ID | NPWP | bank account details,"A valid ID, tax ID, and bank account details should be brought on the first day. The tax ID is also known as NPWP, which is a required document for employment purposes. Bringing these documents ensures a smooth onboarding process, as they are necessary for employee verification and payroll setup. Having the bank account details readily available also facilitates the setup of salary payments.",FAQ_Onboarding.txt,FAQ_Onboarding.txt,FAQ_Onboarding.txt,0,,,,,{},native_model,,1,evaluation_snapshot,What documents or details should a new employee bring on the first day?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.3457,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6205.59,0.0,,,SKIPPED,0.733,3744,3757.05,9962.64,c6371f75ee7cd742
EN-036,groq,llama-3.3-70b-versatile,EN,True,When is salary paid if the 25th falls on a holiday?,Salary is paid on the prior working day when the 25th is a holiday.,prior working day | 25th | holiday,"If the 25th falls on a holiday, salary is paid on the prior working day. This adjustment ensures that employees receive their salary as close to the original date as possible. The payroll process accommodates such exceptions to maintain a consistent payment schedule. Approved overtime is paid in the following month's payroll, indicating that the payroll system handles various payment scenarios, including overtime and holiday adjustments.",FAQ_Payroll.txt,FAQ_Payroll.txt,FAQ_Payroll.txt,0,,,,,{},native_model,,1,evaluation_snapshot,When is salary paid if the 25th falls on a holiday?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.321,1.0,0.6667,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6623.62,0.0,,,SKIPPED,0.8269,4023,4035.43,10659.05,3c2942574fc51dd5
EN-037,groq,llama-3.3-70b-versatile,EN,True,What should an employee do after receiving a suspicious email?,The employee should not click any links and should report the email using the Report Phishing button.,not click any links | Report Phishing button,"After receiving a suspicious email, an employee should not click links and should report it using the Report Phishing button. This action helps prevent potential security breaches by avoiding malicious links. Reporting the email also alerts the security team to take necessary measures to protect the organization's systems. By taking these steps, employees play a crucial role in maintaining the organization's security awareness and safety.",FAQ_Security_Awareness.txt,FAQ_Security_Awareness.txt,FAQ_Security_Awareness.txt,0,,,,,{},native_model,,1,evaluation_snapshot,What should an employee do after receiving a suspicious email?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.381,0.5,0.0,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6404.61,0.0,,,SKIPPED,0.8219,4052,4081.49,10486.1,876a9827e5506b58
EN-038,groq,llama-3.3-70b-versatile,EN,True,Who approves an employee request for access to a software tool?,The system owner approves the software access request submitted through the IT Service Desk.,system owner | IT Service Desk | approves,The system owner approves an employee request for access to a software tool. The request is submitted via the IT Service Desk. This process indicates that the IT Service Desk acts as an intermediary for the request. The system owner has the authority to grant access to the software tool.,FAQ_Software_Access.txt,FAQ_Software_Access.txt,FAQ_Software_Access.txt,0,,,,,{},native_model,,1,evaluation_snapshot,Who approves an employee request for access to a software tool?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.4062,1.0,0.3333,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6295.98,0.0,,,SKIPPED,0.6882,3113,3126.7,9422.68,9b3e99c47bcf0dfc
EN-039,groq,llama-3.3-70b-versatile,EN,True,Through which channels can an employee confidentially report harassment?,Harassment can be reported confidentially to HR or through the whistleblower channel.,HR | whistleblower channel | confidentially,"An employee can confidentially report harassment to HR or via the whistleblower channel. Zero Tolerance Nusantara Dynamics has a zero-tolerance stance on harassment of any kind, indicating a commitment to addressing such issues. This stance suggests that the company is dedicated to providing a safe and respectful work environment. The availability of confidential reporting channels allows employees to report incidents without fear of repercussions.",Policy_Anti_Harassment.docx,Policy_Anti_Harassment.docx,Policy_Anti_Harassment.docx,0,,,,,{},native_model,,2,evaluation_snapshot,Through which channels can an employee confidentially report harassment?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.2338,1.0,0.6667,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5995.35,0.0,,,SKIPPED,0.6735,2668,2682.44,8677.79,9855f919a006ec1d
EN-040,groq,llama-3.3-70b-versatile,EN,True,What must happen before a personal device is used for work email?,The personal device must be enrolled in the mobile device management or MDM system.,enrolled | MDM | mobile device management,"A personal device must be enrolled in the mobile device management system before it is used for work email. This enrollment is a requirement for personal devices used for work email, as it is part of the organization's security measures. The mobile device management system is used to manage and secure devices that access company email. Enrollment in this system is necessary to ensure that devices meet the company's security standards.",Policy_BYOD.docx,Policy_BYOD.docx,Policy_BYOD.docx,0,,,,,{},native_model,,2,evaluation_snapshot,What must happen before a personal device is used for work email?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.2759,0.6667,0.0,0.6667,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5676.07,0.0,,,SKIPPED,0.8552,2176,2185.62,7861.69,4bdb0c022b7ced0d
EN-041,groq,llama-3.3-70b-versatile,EN,True,How must a potential conflict of interest be disclosed?,A potential conflict of interest must be disclosed to HR in writing.,HR | in writing | conflict of interest,"A potential conflict of interest must be disclosed to HR in writing. This disclosure is necessary to ensure transparency and allow for appropriate action to be taken. The written disclosure provides a formal record of the potential conflict, which can help prevent any undue influence or bias. By disclosing potential conflicts of interest in writing, individuals can help maintain the integrity of their work and relationships.",Policy_Code_of_Conduct.docx,Policy_Code_of_Conduct.docx,Policy_Code_of_Conduct.docx,0,,,,,{},native_model,,1,evaluation_snapshot,How must a potential conflict of interest be disclosed?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.3077,1.0,0.3333,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5735.08,0.0,,,SKIPPED,0.9122,1949,1976.27,7711.35,4d5f11a06d19d08a
EN-042,groq,llama-3.3-70b-versatile,EN,True,"How quickly must a suspected data breach be reported, and to which address?",A suspected data breach must be reported within one hour to security@nusantaradynamics.co.id.,within 1 hour | security@nusantaradynamics.co.id,"A suspected data breach must be reported within 1 hour to security@nusantaradynamics.co.id. The reporting requirement is part of the data security protocol, emphasizing the need for prompt notification in the event of a suspected breach. This quick reporting timeframe allows for swift action to be taken to mitigate potential damage. The designated email address ensures that reports are directed to the appropriate team for immediate attention and response.",Policy_Data_Security.docx,Policy_Data_Security.docx,Policy_Data_Security.docx,0,,,,,{},native_model,,1,evaluation_snapshot,"How quickly must a suspected data breach be reported, and to which address?",rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.3488,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5235.57,0.0,,,SKIPPED,0.9115,2031,2060.67,7296.24,e4ea2ff93a3a6c48
EN-043,groq,llama-3.3-70b-versatile,EN,True,What are the four information-classification levels?,"The four levels are Public, Internal, Confidential, and Restricted.",Public | Internal | Confidential | Restricted,"The four information-classification levels are Public, Internal, Confidential, and Restricted. These levels are defined in the Information Classification Policy, which outlines the different categories for classifying information. The classification of information into these levels is crucial for determining the level of access and handling required for each type of information. The levels provide a framework for managing information based on its sensitivity and potential impact if disclosed.",Policy_Information_Classification.docx,Policy_Information_Classification.docx,Policy_Information_Classification.docx,0,,,,,{},native_model,,2,evaluation_snapshot,What are the four information-classification levels?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.2338,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5449.82,0.0,,,SKIPPED,0.634,2743,2760.1,8209.92,01b8dc84c060d165
EN-044,groq,llama-3.3-70b-versatile,EN,True,"What are the password length, complexity, and rotation requirements?","Passwords must be at least 12 characters, include uppercase and lowercase letters, a number, and a symbol, and be changed every 90 days.",12 characters | upper case | lower case | number | symbol | 90 days,"The password length requirement is at least 12 characters, and passwords must include upper case, lower case, a number, and a symbol. Passwords must be changed every 90 days, which is the rotation requirement. The complexity requirement is met by including a mix of character types, such as upper case, lower case, numbers, and symbols. Additionally, to prevent password reuse, the last 5 passwords cannot be reused when changing to a new password.",Policy_Password.docx,Policy_Password.docx,Policy_Password.docx,0,,,,,{},native_model,,2,evaluation_snapshot,"What are the password length, complexity, and rotation requirements?",rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.4783,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5358.71,0.0,,,SKIPPED,0.5932,3644,3655.68,9014.39,76b012b3543ed8e1
EN-045,groq,llama-3.3-70b-versatile,EN,True,Who approves a purchase valued between IDR 10 million and IDR 50 million?,A department head approves purchases valued from IDR 10 million to IDR 50 million.,department head | IDR 10-50 million,"A purchase valued between IDR 10 million and IDR 50 million requires approval from the department head. This approval threshold is part of a tiered system, where purchases up to IDR 10 million require manager approval. Purchases above IDR 50 million have a higher requirement, needing Director approval along with three vendor quotations. The tiered system ensures that purchases are approved by the appropriate level of authority based on their value.",Policy_Procurement_Threshold.docx,SOP_Procurement.pdf | Policy_Procurement_Threshold.docx,Policy_Procurement_Threshold.docx | SOP_Procurement.pdf,0,,,,,{},native_model,,2,evaluation_snapshot,Who approves a purchase valued between IDR 10 million and IDR 50 million?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.3059,1.0,0.5,1.0,,,0.5,1.0,0.6667,0.5,1.0,0.6667,5,0.2,1.0,1.0,0.5,0.0,0.6309,2.0,1,5723.35,0.0,,,SKIPPED,0.6372,3119,3140.68,8864.03,c872cb463779748d
EN-046,groq,llama-3.3-70b-versatile,EN,False,What is the direct password-reset URL?,The indexed documents do not provide a direct password-reset URL; they only instruct employees to raise an IT Helpdesk ticket through the portal.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,What is the direct password-reset URL?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,1674.01,1.0,,,SKIPPED,0.0,0,33.54,1707.55,4f53cda18c2baa0c
EN-047,groq,llama-3.3-70b-versatile,EN,False,What is the full street address of the company headquarters?,The company headquarters address is not available in the indexed documents.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,What is the full street address of the company headquarters?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,2218.8,1.0,,,SKIPPED,0.0,0,22.92,2241.72,4f53cda18c2baa0c
EN-048,groq,llama-3.3-70b-versatile,EN,False,How often is a full disaster-recovery failover exercise conducted?,The indexed documents do not state a schedule for a full disaster-recovery failover exercise.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,How often is a full disaster-recovery failover exercise conducted?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,2000.94,1.0,,,SKIPPED,0.0,0,24.73,2025.67,4f53cda18c2baa0c
EN-049,groq,llama-3.3-70b-versatile,EN,False,What is the maximum permitted email attachment size?,The maximum email attachment size is not stated in the indexed documents.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,What is the maximum permitted email attachment size?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,1809.44,1.0,,,SKIPPED,0.0,0,14.96,1824.4,4f53cda18c2baa0c
EN-050,groq,llama-3.3-70b-versatile,EN,False,What is the maximum file-upload size in the customer portal?,The indexed documents do not specify a maximum file-upload size for the customer portal.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},retrieval_refusal,,0,evaluation_snapshot,What is the maximum file-upload size in the customer portal?,rag-bilingual-eval-v19-20260802,0,,1,0,1,1,,,,,,,,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,2055.99,1.0,,,SKIPPED,0.0,0,31.62,2087.61,4f53cda18c2baa0c
ID-001,groq,llama-3.3-70b-versatile,ID,True,Bagaimana cara mereset kata sandi dan berapa lama prosesnya?,Ajukan tiket ke IT Helpdesk melalui portal. Reset diproses dalam waktu 1x24 jam.,IT Helpdesk | portal | 1x24 jam,"Cara mereset kata sandi adalah dengan mengajukan tiket ke IT Helpdesk melalui portal. Proses reset kata sandi memakan waktu sekitar 1x24 jam. Pengguna harus mengajukan permintaan reset kata sandi melalui portal yang disediakan oleh IT Helpdesk. Setelah itu, tim IT Helpdesk akan memproses permintaan tersebut dalam waktu yang telah ditentukan.",FAQ_IT_Support.txt,FAQ_IT_Support.txt,FAQ_IT_Support.txt,0,,,,,{},native_model,,1,evaluation_snapshot,Bagaimana cara mereset kata sandi dan berapa lama prosesnya?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.3492,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7024.7,0.0,,,SKIPPED,0.796,2293,2319.18,9343.88,e71e7b350ab8b0df
ID-002,groq,llama-3.3-70b-versatile,ID,True,Berapa tunjangan satu kali untuk perlengkapan kerja dari rumah?,Tunjangan satu kali untuk home office adalah IDR 1.500.000.,IDR 1.500.000 | tunjangan satu kali | home office,"Tunjangan satu kali untuk perlengkapan kerja dari rumah adalah sebesar IDR 1.500.000. Ini merupakan bantuan biaya untuk membeli peralatan yang dibutuhkan untuk bekerja dari rumah. Bantuan ini diberikan satu kali dan bertujuan untuk membantu karyawan dalam mempersiapkan diri untuk bekerja dari rumah. Dengan adanya bantuan ini, karyawan dapat lebih nyaman dan efektif dalam melakukan pekerjaannya dari rumah.",FAQ_Remote_Work.txt,FAQ_Remote_Work.txt,FAQ_Remote_Work.txt,0,,,,,{},native_model,,1,evaluation_snapshot,Berapa tunjangan satu kali untuk perlengkapan kerja dari rumah?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.2121,0.6667,0.3333,0.6667,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7458.79,0.0,,,SKIPPED,0.7762,3422,3435.84,10894.63,1e2fd9d683a6e7a8
ID-003,groq,llama-3.3-70b-versatile,ID,True,Berapa maksimum sisa cuti tahunan yang boleh dibawa ke tahun berikutnya?,Maksimum enam hari cuti yang tidak terpakai dapat dibawa ke tahun berikutnya.,6 hari | tahun berikutnya,"Maksimum sisa cuti tahunan yang boleh dibawa ke tahun berikutnya adalah 6 hari. Ketentuan ini berlaku untuk carryover, yaitu sisa hari cuti yang tidak digunakan pada tahun sebelumnya. Karyawan berhak atas 12 hari cuti tahunan per tahun, yang diakumulasikan secara bulanan. Dengan demikian, karyawan dapat mengatur cuti mereka dengan efektif dan memastikan bahwa mereka tidak kehilangan hari cuti yang telah diakumulasikan.",Policy_Leave.docx,Policy_Leave.docx,Policy_Leave.docx,0,,,,,{},native_model,,2,evaluation_snapshot,Berapa maksimum sisa cuti tahunan yang boleh dibawa ke tahun berikutnya?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.3014,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6997.68,0.0,,,SKIPPED,0.5647,2716,2748.1,9745.78,02e341e1f0c25782
ID-004,groq,llama-3.3-70b-versatile,ID,True,Pada jam berapa pekerja remote wajib tersedia selama core hours?,Pekerja remote wajib tersedia pada pukul 10.00 sampai 16.00 WIB.,10.00 | 16.00 | WIB,"Pekerja remote wajib tersedia selama core hours pada jam 10:00-16:00 WIB. Core hours ini merupakan waktu di mana pekerja remote harus tersedia untuk memastikan kelancaran pekerjaan. Selama waktu ini, pekerja remote diharapkan dapat dihubungi dan melakukan tugas-tugas yang diberikan. Dengan adanya core hours, perusahaan dapat memastikan bahwa pekerja remote tetap terhubung dan produktif selama jam kerja.",Policy_WFH.docx,Policy_WFH.docx,Policy_WFH.docx,0,,,,,{},native_model,,1,evaluation_snapshot,Pada jam berapa pekerja remote wajib tersedia selama core hours?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.2353,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7745.61,0.0,,,SKIPPED,0.9038,2221,2243.67,9989.28,7a890c38baf9592c
ID-005,groq,llama-3.3-70b-versatile,ID,True,Berapa pendapatan tahun 2025 dan margin laba bersih perusahaan?,Pendapatan tahun 2025 adalah IDR 158 miliar dengan margin laba bersih 14%.,IDR 158 miliar | 14% | margin laba bersih,Pendapatan tahun 2025 perusahaan Nusantara Dynamics adalah IDR 158 miliar. Margin laba bersih perusahaan tersebut pada tahun 2025 adalah 14%. Pendapatan ini mencakup pendapatan penuh tahun 2025. Pendapatan dan laba bersih ini merupakan ringkasan keuangan perusahaan untuk tahun fiskal 2025.,Report_Financial_FY2025.pdf,Report_Financial_FY2025.pdf,Report_Financial_FY2025.pdf,0,,,,,{},native_model,,1,evaluation_snapshot,Berapa pendapatan tahun 2025 dan margin laba bersih perusahaan?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.4231,1.0,0.3333,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6293.97,0.0,,,SKIPPED,0.8741,2080,2097.93,8391.9,3b5fafbea60f76b6
ID-006,groq,llama-3.3-70b-versatile,ID,True,Apa penyebab utama gangguan portal pelanggan pada 14 Oktober 2025?,Penyebab utamanya adalah sertifikat TLS yang kedaluwarsa pada API gateway.,sertifikat TLS kedaluwarsa | API Gateway,"Penyebab utama gangguan portal pelanggan pada 14 Oktober 2025 adalah karena sertifikat TLS yang telah kedaluwarsa pada API gateway. Gangguan ini berlangsung selama 3 jam 20 menit dan memengaruhi portal pelanggan. Sebagai tindakan korektif, pekerjaan perpanjangan sertifikat otomatis telah diterapkan. Dengan demikian, diharapkan gangguan serupa dapat dicegah di masa depan.",Report_Incident_Postmortem.pdf,Report_Incident_Postmortem.pdf,Report_Incident_Postmortem.pdf,0,,,,,{},native_model,,1,evaluation_snapshot,Apa penyebab utama gangguan portal pelanggan pada 14 Oktober 2025?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.3,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,6731.8,0.0,,,SKIPPED,0.8365,2846,2870.44,9602.24,f696eb004287d0fd
ID-007,groq,llama-3.3-70b-versatile,ID,True,Untuk pengeluaran sebesar berapa bukti pembayaran asli wajib disertakan?,Bukti pembayaran asli wajib disertakan untuk setiap satu pengeluaran di atas IDR 150.000.,di atas IDR 150.000 | bukti pembayaran asli,"Untuk pengeluaran sebesar lebih dari IDR 150.000, bukti pembayaran asli wajib disertakan. Bukti pembayaran asli ini diperlukan untuk setiap pengeluaran tunggal yang melebihi batas tersebut. Pengajuan pengeluaran harus diserahkan dalam waktu 30 hari sejak tanggal pengeluaran, dan jika melebihi batas waktu tersebut, maka memerlukan persetujuan dari Manajer Keuangan. Pengeluaran yang disetujui akan dibayarkan pada siklus gaji berikutnya, yaitu pada tanggal 25 setiap bulan.",SOP_Expense_Reimbursement.pdf,SOP_Expense_Reimbursement.pdf,SOP_Expense_Reimbursement.pdf,0,,,,,{},native_model,,1,evaluation_snapshot,Untuk pengeluaran sebesar berapa bukti pembayaran asli wajib disertakan?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.2632,0.5,0.5,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,7250.58,0.0,,,SKIPPED,0.8045,2726,2752.57,10003.15,ed024e7a52c26e22
ID-008,groq,llama-3.3-70b-versatile,ID,True,Berapa lama batas waktu IT untuk mencabut seluruh akses sistem karyawan yang keluar?,IT harus mencabut seluruh akses sistem dalam waktu dua jam sejak waktu keluar karyawan.,2 jam | seluruh akses sistem,"Batas waktu IT untuk mencabut seluruh akses sistem karyawan yang keluar adalah 2 jam setelah karyawan tersebut keluar. Proses ini merupakan bagian dari prosedur offboarding yang dilakukan oleh perusahaan. Karyawan yang keluar juga diwajibkan untuk mengembalikan semua aset perusahaan, seperti laptop, kartu akses, dan telepon, pada hari terakhir mereka bekerja. Dengan demikian, perusahaan dapat memastikan bahwa semua akses dan aset telah dikembalikan dan dihapus untuk mencegah penyalahgunaan.",SOP_Offboarding.pdf,SOP_Offboarding.pdf,SOP_Offboarding.pdf,0,,,,,{},native_model,,1,evaluation_snapshot,Berapa lama batas waktu IT untuk mencabut seluruh akses sistem karyawan yang keluar?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.2469,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,9072.96,0.0,,,SKIPPED,0.8306,3495,3529.76,12602.72,4ced6a62b184a52d
ID-009,groq,llama-3.3-70b-versatile,ID,True,Berapa nilai RTO dan RPO pada rencana pemulihan bencana?,RTO adalah empat jam dan RPO adalah satu jam.,RTO | 4 jam | RPO | 1 jam,"Nilai RTO dan RPO pada rencana pemulihan bencana adalah 4 jam dan 1 jam. RTO atau recovery time objective adalah waktu yang ditargetkan untuk memulihkan sistem setelah bencana, sedangkan RPO atau recovery point objective adalah titik waktu terakhir di mana data dapat dipulihkan. Dalam rencana pemulihan bencana ini, situs pemulihan bencana berada di zona ketersediaan yang terpisah. Ini memastikan bahwa sistem dapat segera dipulihkan dan data dapat dipulihkan hingga titik waktu yang sangat dekat dengan saat bencana terjadi.",TECH_Disaster_Recovery.txt,TECH_Disaster_Recovery.txt,TECH_Disaster_Recovery.txt,0,,,,,{},native_model,,1,evaluation_snapshot,Berapa nilai RTO dan RPO pada rencana pemulihan bencana?,rag-bilingual-eval-v19-20260802,0,,0,0,0,0,0.0,0.2069,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,8266.22,0.0,,,SKIPPED,0.895,2807,2835.34,11101.56,cf982f6703d73605
