ID,Model,Model Name,Language,Answerable,Question,Expected Answer,Expected Keywords,Generated Answer,Expected Source,Retrieved Sources,Citations,Pipeline Failed,Failure Category,Failure Stage,Failure Reason,Rejected Native Answer,Citation Validation,Grounding Validation,Grounding Repaired,Generation Mode,Pipeline Error,Context Count Before Failure,Retrieval Mode,Retrieval Query,Backend Build Version,Generation Failed,Generation Error,Abstained,False Refusal,Correct Unanswerable Refusal,No Citation On Unanswerable,Normalized Exact Match,Token F1,Keyword Coverage,Question Keyword Coverage,Question+Answer Keyword Coverage,Faithfulness,Answer Relevance,Context Precision,Context Recall,Citation Accuracy,Citation Precision,Citation Recall,Citation F1,Retrieval Top K,Precision@K,Recall@K,Hit@K,MRR,Top-1 Accuracy,NDCG@K,First Relevant Rank,Retrieval Debug Available,Retrieval Time (ms),Retrieval No Result,Hallucination,Judge Reason,Judge Error,Judge Model,System Confidence,Backend Response Time (ms),Client Response Time (ms),Estimated Sequential E2E (ms),Context Fingerprint
EN-034,ollama,qwen3-custom:eval-20260803,EN,True,Where and when can employees find their payslips?,Payslips are available after the 25th in the HR portal under My Documents.,HR portal | My Documents | after the 25th,Employees can find their payslips in the HR portal under My Documents after the 25th. access is available following the 25th of the month.,FAQ_HR.txt,FAQ_HR.txt,FAQ_HR.txt,0,,,,,{},"{""checked_claims"": 2, ""missing_answer_requirements"": [], ""missing_evidence_requirements"": [], ""reasons"": [], ""score"": 0.816667, ""support_score"": 0.816667, ""supported"": true, ""unsupported_claims"": [], ""unsupported_facts"": []}",1,grounding_pruned,,1,evaluation_snapshot,Where and when can employees find their payslips?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.6486,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,3786.03,0.0,0,"Answer matches context exactly, no added or incorrect information.",,qwen3:8b,0.7784,6101,6124.75,9910.78,70dbdb26de7bd0f2
EN-035,ollama,qwen3-custom:eval-20260803,EN,True,What documents or details should a new employee bring on the first day?,"A new employee should bring a valid ID, a tax ID or NPWP, and bank account details.",valid ID | NPWP | bank account details,A new employee should bring a valid ID. their tax ID (NPWP). bank account details on the first day.,FAQ_Onboarding.txt,FAQ_Onboarding.txt,FAQ_Onboarding.txt,0,,,,,{},"{""checked_claims"": 3, ""missing_answer_requirements"": [], ""missing_evidence_requirements"": [], ""reasons"": [], ""score"": 0.755556, ""support_score"": 0.755556, ""supported"": true, ""unsupported_claims"": [], ""unsupported_facts"": []}",1,grounding_pruned,,1,evaluation_snapshot,What documents or details should a new employee bring on the first day?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.7778,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4873.94,0.0,0,Answer correctly lists required documents from context.,,qwen3:8b,0.733,6881,6907.41,11781.35,c6371f75ee7cd742
EN-036,ollama,qwen3-custom:eval-20260803,EN,True,When is salary paid if the 25th falls on a holiday?,Salary is paid on the prior working day when the 25th is a holiday.,prior working day | 25th | holiday,"If the 25th falls on a holiday, salary is paid on the prior working day.",FAQ_Payroll.txt,FAQ_Payroll.txt,FAQ_Payroll.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,When is salary paid if the 25th falls on a holiday?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.8276,1.0,0.6667,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4422.15,0.0,0,"Answer matches context exactly, directly addressing the holiday payment rule.",,qwen3:8b,0.8269,3430,3464.05,7886.2,3c2942574fc51dd5
EN-037,ollama,qwen3-custom:eval-20260803,EN,True,What should an employee do after receiving a suspicious email?,The employee should not click any links and should report the email using the Report Phishing button.,not click any links | Report Phishing button,Do not click links; report it using the Report Phishing button.,FAQ_Security_Awareness.txt,FAQ_Security_Awareness.txt,FAQ_Security_Awareness.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,What should an employee do after receiving a suspicious email?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.6429,0.5,0.0,0.5,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4457.54,0.0,0,System answer exactly matches context and expected behavior with no added or missing information.,,qwen3:8b,0.8219,3785,3817.9,8275.44,876a9827e5506b58
EN-038,ollama,qwen3-custom:eval-20260803,EN,True,Who approves an employee request for access to a software tool?,The system owner approves the software access request submitted through the IT Service Desk.,system owner | IT Service Desk | approves,The system owner approves an employee request for access to a software tool. The request must be submitted via the IT Service Desk.,FAQ_Software_Access.txt,FAQ_Software_Access.txt,FAQ_Software_Access.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Who approves an employee request for access to a software tool?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.7027,1.0,0.3333,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5053.71,0.0,0,Answer directly matches context and expected behavior without adding unsupported details.,,qwen3:8b,0.6882,4886,4915.81,9969.52,9b3e99c47bcf0dfc
EN-039,ollama,qwen3-custom:eval-20260803,EN,True,Through which channels can an employee confidentially report harassment?,Harassment can be reported confidentially to HR or through the whistleblower channel.,HR | whistleblower channel | confidentially,Employees can confidentially report harassment by raising complaints to HR or via the whistleblower channel.,Policy_Anti_Harassment.docx,Policy_Anti_Harassment.docx,Policy_Anti_Harassment.docx,0,,,,,{},{},0,native_model,,2,evaluation_snapshot,Through which channels can an employee confidentially report harassment?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.6667,1.0,0.6667,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4201.05,0.0,0,Answer matches retrieved context and expected response exactly without adding unsupported details.,,qwen3:8b,0.6735,2998,3014.94,7215.99,9855f919a006ec1d
EN-040,ollama,qwen3-custom:eval-20260803,EN,True,What must happen before a personal device is used for work email?,The personal device must be enrolled in the mobile device management or MDM system.,enrolled | MDM | mobile device management,The personal device must be enrolled in the mobile device management (MDM) system before it is used for work email.,Policy_BYOD.docx,Policy_BYOD.docx,Policy_BYOD.docx,0,,,,,{},{},0,native_model,,2,evaluation_snapshot,What must happen before a personal device is used for work email?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.7647,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,3956.08,0.0,0,Answer exactly matches retrieved context about MDM enrollment requirement for work email devices.,,qwen3:8b,0.8552,3465,3492.11,7448.19,4bdb0c022b7ced0d
EN-041,ollama,qwen3-custom:eval-20260803,EN,True,How must a potential conflict of interest be disclosed?,A potential conflict of interest must be disclosed to HR in writing.,HR | in writing | conflict of interest,A potential conflict of interest must be disclosed to HR in writing.,Policy_Code_of_Conduct.docx,Policy_Code_of_Conduct.docx,Policy_Code_of_Conduct.docx,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,How must a potential conflict of interest be disclosed?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,1.0,1.0,1.0,0.3333,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4230.15,0.0,0,Answer matches context exactly with no added or altered information.,,qwen3:8b,0.9122,2537,2555.4,6785.55,4d5f11a06d19d08a
EN-042,ollama,qwen3-custom:eval-20260803,EN,True,"How quickly must a suspected data breach be reported, and to which address?",A suspected data breach must be reported within one hour to security@nusantaradynamics.co.id.,within 1 hour | security@nusantaradynamics.co.id,A suspected data breach must be reported within 1 hour to security@nusantaradynamics.co.id.,Policy_Data_Security.docx,Policy_Data_Security.docx,Policy_Data_Security.docx,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,"How quickly must a suspected data breach be reported, and to which address?",rag-grounding-guard-v21-20260804,0,,0,0,0,0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4058.0,0.0,0,Answer exactly matches retrieved context's specified reporting time and email address.,,qwen3:8b,0.9115,3163,3192.51,7250.51,e4ea2ff93a3a6c48
EN-043,ollama,qwen3-custom:eval-20260803,EN,True,What are the four information-classification levels?,"The four levels are Public, Internal, Confidential, and Restricted.",Public | Internal | Confidential | Restricted,"The four information-classification levels are Public, Internal, Confidential, and Restricted.",Policy_Information_Classification.docx,Policy_Information_Classification.docx,Policy_Information_Classification.docx,0,,,,,{},{},0,native_model,,2,evaluation_snapshot,What are the four information-classification levels?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.9,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4019.96,0.0,0,Answer matches expected and context.,,qwen3:8b,0.634,3468,3497.94,7517.9,01b8dc84c060d165
EN-044,ollama,qwen3-custom:eval-20260803,EN,True,"What are the password length, complexity, and rotation requirements?","Passwords must be at least 12 characters, include uppercase and lowercase letters, a number, and a symbol, and be changed every 90 days.",12 characters | upper case | lower case | number | symbol | 90 days,"Password length must be at least 12 characters and include upper case, lower case, a number, and a symbol. Passwords must be changed every 90 days, and the last 5 passwords cannot be reused.",Policy_Password.docx,Policy_Password.docx,Policy_Password.docx,0,,,,,{},{},0,native_model,,2,evaluation_snapshot,"What are the password length, complexity, and rotation requirements?",rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.8,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4155.29,0.0,0,"Answer includes all context-supported requirements: length, complexity, rotation, and password reuse restrictions.",,qwen3:8b,0.5932,7697,7725.21,11880.5,76b012b3543ed8e1
EN-045,ollama,qwen3-custom:eval-20260803,EN,True,Who approves a purchase valued between IDR 10 million and IDR 50 million?,A department head approves purchases valued from IDR 10 million to IDR 50 million.,department head | IDR 10-50 million,The purchase valued between IDR 10 million and IDR 50 million requires approval from the department head.,Policy_Procurement_Threshold.docx,SOP_Procurement.pdf | Policy_Procurement_Threshold.docx,Policy_Procurement_Threshold.docx,0,,,,,{},{},0,native_model,,2,evaluation_snapshot,Who approves a purchase valued between IDR 10 million and IDR 50 million?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.6452,1.0,0.5,1.0,5.0,5.0,0.5,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,0.5,0.0,0.6309,2.0,1,4037.34,0.0,0,Answer directly matches Context 2's explicit statement about department head approval for IDR 10-50 million purchases.,,qwen3:8b,0.6372,3674,3682.54,7719.88,c872cb463779748d
EN-046,ollama,qwen3-custom:eval-20260803,EN,False,What is the direct password-reset URL?,The indexed documents do not provide a direct password-reset URL; they only instruct employees to raise an IT Helpdesk ticket through the portal.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,What is the direct password-reset URL?,rag-grounding-guard-v21-20260804,0,,1,0,1,1,,,,,,5.0,5.0,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,1323.68,1.0,0,Correctly refuses to provide unsupported password-reset URL,,qwen3:8b,0.0,0,29.96,1353.64,4f53cda18c2baa0c
EN-047,ollama,qwen3-custom:eval-20260803,EN,False,What is the full street address of the company headquarters?,The company headquarters address is not available in the indexed documents.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,What is the full street address of the company headquarters?,rag-grounding-guard-v21-20260804,0,,1,0,1,1,,,,,,5.0,5.0,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,1580.46,1.0,0,Empty context and correct refusal without invented facts.,,qwen3:8b,0.0,0,21.66,1602.12,4f53cda18c2baa0c
EN-048,ollama,qwen3-custom:eval-20260803,EN,False,How often is a full disaster-recovery failover exercise conducted?,The indexed documents do not state a schedule for a full disaster-recovery failover exercise.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,How often is a full disaster-recovery failover exercise conducted?,rag-grounding-guard-v21-20260804,0,,1,0,1,1,,,,,,5.0,1.0,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,1830.81,1.0,0,Empty context and correct refusal without invented facts.,,qwen3:8b,0.0,0,23.54,1854.35,4f53cda18c2baa0c
EN-049,ollama,qwen3-custom:eval-20260803,EN,False,What is the maximum permitted email attachment size?,The maximum email attachment size is not stated in the indexed documents.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,What is the maximum permitted email attachment size?,rag-grounding-guard-v21-20260804,0,,1,0,1,1,,,,,,5.0,1.0,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,1369.57,1.0,0,System correctly refuses without inventing facts when documents contain no relevant information.,,qwen3:8b,0.0,0,21.79,1391.36,4f53cda18c2baa0c
EN-050,ollama,qwen3-custom:eval-20260803,EN,False,What is the maximum file-upload size in the customer portal?,The indexed documents do not specify a maximum file-upload size for the customer portal.,,The requested information was not found with sufficient evidence in the indexed documents.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,What is the maximum file-upload size in the customer portal?,rag-grounding-guard-v21-20260804,0,,1,0,1,1,,,,,,5.0,5.0,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,1967.48,1.0,0,System correctly refused to answer without inventing facts.,,qwen3:8b,0.0,0,5.36,1972.84,4f53cda18c2baa0c
ID-001,ollama,qwen3-custom:eval-20260803,ID,True,Bagaimana cara mereset kata sandi dan berapa lama prosesnya?,Ajukan tiket ke IT Helpdesk melalui portal. Reset diproses dalam waktu 1x24 jam.,IT Helpdesk | portal | 1x24 jam,Ajukan tiket ke IT Helpdesk melalui portal; reset kata sandi diproses dalam 1x24 jam.,FAQ_IT_Support.txt,FAQ_IT_Support.txt,FAQ_IT_Support.txt,0,,,,,{},"{""checked_claims"": 2, ""missing_answer_requirements"": [], ""missing_evidence_requirements"": [], ""reasons"": [], ""score"": 0.9, ""support_score"": 0.9, ""supported"": true, ""unsupported_claims"": [], ""unsupported_facts"": []}",1,verified_scalar_fallback,,1,evaluation_snapshot,Bagaimana cara mereset kata sandi dan berapa lama prosesnya?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.8889,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5291.05,0.0,0,"System answer matches context exactly, no hallucination",,qwen3:8b,0.796,6273,6301.42,11592.47,e71e7b350ab8b0df
ID-002,ollama,qwen3-custom:eval-20260803,ID,True,Berapa tunjangan satu kali untuk perlengkapan kerja dari rumah?,Tunjangan satu kali untuk home office adalah IDR 1.500.000.,IDR 1.500.000 | tunjangan satu kali | home office,Tunjangan satu kali untuk perlengkapan kerja dari rumah adalah IDR 1.500.000.,FAQ_Remote_Work.txt,FAQ_Remote_Work.txt,FAQ_Remote_Work.txt,0,,,,,{},"{""checked_claims"": 1, ""missing_answer_requirements"": [], ""missing_evidence_requirements"": [], ""reasons"": [], ""score"": 0.777778, ""support_score"": 0.777778, ""supported"": true, ""unsupported_claims"": [], ""unsupported_facts"": []}",1,grounding_pruned,,1,evaluation_snapshot,Berapa tunjangan satu kali untuk perlengkapan kerja dari rumah?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.7,0.6667,0.3333,0.6667,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4998.33,0.0,0,Answer matches exact context value and format without adding or omitting information.,,qwen3:8b,0.7762,6318,6339.97,11338.3,1e2fd9d683a6e7a8
ID-003,ollama,qwen3-custom:eval-20260803,ID,True,Berapa maksimum sisa cuti tahunan yang boleh dibawa ke tahun berikutnya?,Maksimum enam hari cuti yang tidak terpakai dapat dibawa ke tahun berikutnya.,6 hari | tahun berikutnya,Maksimum sisa cuti tahunan yang boleh dibawa ke tahun berikutnya adalah 6 hari.,Policy_Leave.docx,Policy_Leave.docx,Policy_Leave.docx,0,,,,,{},{},0,native_model,,2,evaluation_snapshot,Berapa maksimum sisa cuti tahunan yang boleh dibawa ke tahun berikutnya?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.72,1.0,0.5,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4788.23,0.0,0,Answer directly matches retrieved context stating 6 days is the maximum carryover allowed.,,qwen3:8b,0.5647,3820,3842.55,8630.78,02e341e1f0c25782
ID-004,ollama,qwen3-custom:eval-20260803,ID,True,Pada jam berapa pekerja remote wajib tersedia selama core hours?,Pekerja remote wajib tersedia pada pukul 10.00 sampai 16.00 WIB.,10.00 | 16.00 | WIB,Pekerja remote wajib tersedia selama jam core hours dari pukul 10:00 hingga 16:00 WIB.,Policy_WFH.docx,Policy_WFH.docx,Policy_WFH.docx,0,,,,,{},"{""checked_claims"": 1, ""missing_answer_requirements"": [], ""missing_evidence_requirements"": [], ""reasons"": [], ""score"": 0.727273, ""support_score"": 0.727273, ""supported"": true, ""unsupported_claims"": [], ""unsupported_facts"": []}",1,grounding_pruned,,1,evaluation_snapshot,Pada jam berapa pekerja remote wajib tersedia selama core hours?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.6667,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5156.91,0.0,0,Answer matches context exactly with correct time range and WIB specification.,,qwen3:8b,0.9038,6513,6543.23,11700.14,7a890c38baf9592c
ID-005,ollama,qwen3-custom:eval-20260803,ID,True,Berapa pendapatan tahun 2025 dan margin laba bersih perusahaan?,Pendapatan tahun 2025 adalah IDR 158 miliar dengan margin laba bersih 14%.,IDR 158 miliar | 14% | margin laba bersih,Pendapatan tahun 2025 perusahaan adalah IDR 158 miliar. Margin laba bersih perusahaan adalah 14%.,Report_Financial_FY2025.pdf,Report_Financial_FY2025.pdf,Report_Financial_FY2025.pdf,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Berapa pendapatan tahun 2025 dan margin laba bersih perusahaan?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.8462,1.0,0.3333,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4451.79,0.0,0,Answer matches retrieved context exactly with correct figures and terminology.,,qwen3:8b,0.8741,4860,4879.54,9331.33,3b5fafbea60f76b6
ID-006,ollama,qwen3-custom:eval-20260803,ID,True,Apa penyebab utama gangguan portal pelanggan pada 14 Oktober 2025?,Penyebab utamanya adalah sertifikat TLS yang kedaluwarsa pada API gateway.,sertifikat TLS kedaluwarsa | API Gateway,Penyebab utama gangguan portal pelanggan pada 14 Oktober 2025 adalah sertifikat TLS yang telah kedaluwarsa pada gateway API.,Report_Incident_Postmortem.pdf,Report_Incident_Postmortem.pdf,Report_Incident_Postmortem.pdf,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Apa penyebab utama gangguan portal pelanggan pada 14 Oktober 2025?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.6429,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5014.72,0.0,0,Answer correctly identifies expired TLS certificate as the root cause from the provided context.,,qwen3:8b,0.8365,5033,5061.99,10076.71,f696eb004287d0fd
ID-007,ollama,qwen3-custom:eval-20260803,ID,True,Untuk pengeluaran sebesar berapa bukti pembayaran asli wajib disertakan?,Bukti pembayaran asli wajib disertakan untuk setiap satu pengeluaran di atas IDR 150.000.,di atas IDR 150.000 | bukti pembayaran asli,Bukti pembayaran asli wajib disertakan untuk setiap pengeluaran yang melebihi IDR 150.000.,SOP_Expense_Reimbursement.pdf,SOP_Expense_Reimbursement.pdf,SOP_Expense_Reimbursement.pdf,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Untuk pengeluaran sebesar berapa bukti pembayaran asli wajib disertakan?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.8,0.5,0.5,0.5,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5803.17,0.0,0,"Answer accurately reflects context requirement for original receipts above IDR 150,000.",,qwen3:8b,0.8045,4739,4755.39,10558.56,ed024e7a52c26e22
ID-008,ollama,qwen3-custom:eval-20260803,ID,True,Berapa lama batas waktu IT untuk mencabut seluruh akses sistem karyawan yang keluar?,IT harus mencabut seluruh akses sistem dalam waktu dua jam sejak waktu keluar karyawan.,2 jam | seluruh akses sistem,Batas waktu IT untuk mencabut seluruh akses sistem karyawan yang keluar adalah dalam 2 jam setelah waktu keluarnya karyawan. Akses sistem akan dicabut oleh IT dalam jangka waktu tersebut.,SOP_Offboarding.pdf,SOP_Offboarding.pdf,SOP_Offboarding.pdf,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Berapa lama batas waktu IT untuk mencabut seluruh akses sistem karyawan yang keluar?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.5581,1.0,0.5,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5877.5,0.0,0,Answer aligns with context's 2-hour access revocation requirement for departing employees.,,qwen3:8b,0.8306,6492,6515.6,12393.1,4ced6a62b184a52d
ID-009,ollama,qwen3-custom:eval-20260803,ID,True,Berapa nilai RTO dan RPO pada rencana pemulihan bencana?,RTO adalah empat jam dan RPO adalah satu jam.,RTO | 4 jam | RPO | 1 jam,Nilai RTO adalah 4 jam dan RPO adalah 1 jam.,TECH_Disaster_Recovery.txt,TECH_Disaster_Recovery.txt,TECH_Disaster_Recovery.txt,0,,,,,{},{},0,native_model,,1,evaluation_snapshot,Berapa nilai RTO dan RPO pada rencana pemulihan bencana?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.9474,1.0,0.5,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,5062.6,0.0,0,Answer matches context exactly.,,qwen3:8b,0.895,3573,3604.89,8667.49,cf982f6703d73605
ID-010,ollama,qwen3-custom:eval-20260803,ID,True,Aplikasi apa yang digunakan untuk koneksi VPN dan apakah MFA diwajibkan?,"Karyawan menggunakan klien WireGuard, dan akses VPN wajib memakai autentikasi multifaktor.",WireGuard | autentikasi multifaktor | VPN,Aplikasi yang digunakan untuk koneksi VPN adalah WireGuard. MFA diwajibkan untuk akses VPN.,TECH_VPN_Setup.txt,TECH_VPN_Setup.txt | Policy_Password.docx,TECH_VPN_Setup.txt,0,,,,,{},{},0,native_model,,2,evaluation_snapshot,Aplikasi apa yang digunakan untuk koneksi VPN dan apakah MFA diwajibkan?,rag-grounding-guard-v21-20260804,0,,0,0,0,0,0.0,0.25,0.6667,0.3333,0.6667,5.0,5.0,0.5,1.0,1.0,1.0,1.0,1.0,5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,4697.15,0.0,0,Answer matches context facts about WireGuard and MFA requirements.,,qwen3:8b,0.8617,4479,4489.63,9186.78,1e9b3e83274abf9b
ID-011,ollama,qwen3-custom:eval-20260803,ID,False,Berapa lama cuti melahirkan yang diberikan perusahaan?,Informasi mengenai durasi cuti melahirkan tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,Berapa lama cuti melahirkan yang diberikan perusahaan?,rag-grounding-guard-v21-20260804,0,,1,0,1,1,,,,,,5.0,5.0,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,5282.6,1.0,0,"Empty context, correct refusal without invented facts.",,qwen3:8b,0.0,0,24.32,5306.92,4f53cda18c2baa0c
ID-012,ollama,qwen3-custom:eval-20260803,ID,False,Apakah perusahaan memberikan subsidi makan siang di kantin?,Informasi mengenai subsidi makan siang di kantin tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,Apakah perusahaan memberikan subsidi makan siang di kantin?,rag-grounding-guard-v21-20260804,0,,1,0,1,1,,,,,,5.0,5.0,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,7183.31,1.0,0,"No context provided, answer correctly refuses without inventing facts",,qwen3:8b,0.0,0,24.28,7207.59,4f53cda18c2baa0c
ID-013,ollama,qwen3-custom:eval-20260803,ID,False,Berapa pendapatan resmi perusahaan untuk tahun penuh 2026?,Laporan pendapatan tahun penuh 2026 tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,Berapa pendapatan resmi perusahaan untuk tahun penuh 2026?,rag-grounding-guard-v21-20260804,0,,1,0,1,1,,,,,,5.0,5.0,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,13813.75,1.0,0,Answer correctly refuses without inventing facts.,,qwen3:8b,0.0,0,24.39,13838.14,4f53cda18c2baa0c
ID-014,ollama,qwen3-custom:eval-20260803,ID,False,Berapa persen pengurangan konsumsi air di kantor Cikarang pada 2025?,Informasi mengenai pengurangan konsumsi air di kantor Cikarang tidak tersedia; dokumen hanya menyebut konsumsi listrik.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,Berapa persen pengurangan konsumsi air di kantor Cikarang pada 2025?,rag-grounding-guard-v21-20260804,0,,1,0,1,1,,,,,,5.0,5.0,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,9322.43,1.0,0,"No context provided, refusal aligns with expected behavior without invented facts.",,qwen3:8b,0.0,0,20.19,9342.62,4f53cda18c2baa0c
ID-015,ollama,qwen3-custom:eval-20260803,ID,False,Versi minimum macOS apa yang didukung untuk laptop perusahaan?,Informasi mengenai versi minimum macOS tidak tersedia dalam dokumen yang diindeks.,,Informasi tersebut tidak ditemukan dengan bukti yang cukup pada dokumen yang telah diindeks.,,,,0,,context_or_answerability,no_strict_answerable_context,,{},{},0,retrieval_refusal,,0,evaluation_snapshot,Versi minimum macOS apa yang didukung untuk laptop perusahaan?,rag-grounding-guard-v21-20260804,0,,1,0,1,1,,,,,,5.0,5.0,1.0,,1.0,1.0,,1.0,5,,,,,,,,1,8845.18,1.0,0,Empty context matches unanswerable status with proper refusal without invented facts.,,qwen3:8b,0.0,0,30.3,8875.48,4f53cda18c2baa0c
